sku_id,kategori,arsvolum,cv_target,pris,leveringstid_dager,lt_variabilitet,holdbarhet_dager,substitusjonsgrad,kampanjer_ar,salg_total,salg_gj_daglig,salg_std_daglig,salg_max,antall_nulldager,antall_dager,cv_observert,nulldag_andel,klasse
S01311,premium,76.74,1.147,214.3,18.91,0.368,1188.5,0.122,2.13,255,0.3493150684931507,0.9398396512202627,10,589,730,2.690521354473693,0.8068493150684931,2
S01312,reservedel,83.49,2.526,1891.07,40.48,0.37,2774.8,0.276,1.2,196,0.2684931506849315,0.6639609108779473,4,600,730,2.4729156374535792,0.821917808219178,2
S01313,sesong,1436.42,0.76,142.4,6.06,0.23,346.7,0.301,4.54,3757,5.146575342465753,5.338900956854353,53,44,730,1.0373696296256796,0.06027397260273973,1
S01314,sesong,4757.87,0.654,45.25,15.57,0.268,257.6,0.344,3.12,12170,16.671232876712327,14.330753710370063,130,1,730,0.8596097131117623,0.0013698630136986301,1
S01315,kampanje,3529.15,0.614,93.55,5.2,0.334,56.8,0.347,9.95,8709,11.93013698630137,11.679266387735762,203,3,730,0.9789716917036521,0.00410958904109589,1
S01316,sesong,1861.3,0.773,135.55,7.06,0.273,296.0,0.225,3.56,4724,6.471232876712329,6.0975040307676425,63,35,730,0.9422476592845849,0.04794520547945205,1
S01317,kampanje,8073.44,1.127,57.67,9.23,0.354,85.7,0.56,8.92,25744,35.26575342465753,44.51732363953283,552,3,730,1.2623386519911035,0.00410958904109589,1
S01318,sesong,5644.49,0.498,62.28,9.69,0.294,265.6,0.399,3.43,12790,17.52054794520548,12.199428340112691,154,0,730,0.6962926261362209,0.0,1
S01319,kampanje,5284.98,1.087,94.03,9.92,0.288,143.6,0.596,9.65,18248,24.997260273972604,33.16947368067742,460,12,730,1.32692436359571,0.01643835616438356,1
S01320,reservedel,88.56,1.034,1641.7,48.7,0.529,2076.9,0.071,0.98,232,0.3178082191780822,0.7354146420081339,6,579,730,2.314020209766973,0.7931506849315069,2
S01321,frossen,2849.33,0.385,163.78,12.04,0.24,303.4,0.22,2.92,6221,8.521917808219179,5.120515946637087,51,2,730,0.600864272792971,0.0027397260273972603,1
S01322,kampanje,8367.52,0.867,46.94,9.61,0.376,111.6,0.415,8.74,22573,30.921917808219177,30.12121258548734,365,1,730,0.9741055769018632,0.0013698630136986301,0
S01323,kampanje,1260.31,0.994,24.97,5.86,0.264,78.0,0.683,10.45,4212,5.76986301369863,11.382448464201094,208,77,730,1.9727415429408355,0.10547945205479452,1
S01324,sesong,1206.85,0.627,47.48,7.03,0.231,153.4,0.137,7.23,2939,4.026027397260274,3.888448913286295,34,67,730,0.9658277327999304,0.09178082191780822,1
S01325,ferskvare,2353.79,0.552,36.35,2.92,0.24,3.6,0.391,5.17,5594,7.663013698630137,6.084352343749068,75,8,730,0.7939894906930318,0.010958904109589041,1
S01326,frossen,1470.25,0.265,126.02,17.28,0.37,418.2,0.55,4.94,3104,4.252054794520548,2.753628836016354,29,16,730,0.6475995651713718,0.021917808219178082,1
S01327,kampanje,2445.12,1.192,115.92,12.49,0.355,116.6,0.404,18.51,8193,11.223287671232876,19.844961632816066,414,25,730,1.7681950435683789,0.03424657534246575,1
S01328,ikke-mat,401.65,0.873,211.49,19.65,0.346,621.7,0.142,0.89,1159,1.5876712328767124,2.4016709549788193,41,251,730,1.5127004289340276,0.34383561643835614,1
S01329,sesong,1981.14,0.796,62.2,10.62,0.217,216.1,0.444,4.05,5190,7.109589041095891,6.72599454165444,59,40,730,0.9460454750303933,0.0547945205479452,1
S01330,kampanje,1276.84,1.0,24.42,12.3,0.392,121.1,0.683,12.96,4074,5.580821917808219,6.56002479030761,81,68,730,1.175458541218595,0.09315068493150686,1
S01331,reservedel,243.89,0.96,842.85,38.69,0.403,1357.5,0.184,0.36,357,0.48904109589041095,0.9416533403530059,7,504,730,1.9255096315341578,0.6904109589041096,2
S01332,ferskvare,5289.37,0.318,67.25,2.03,0.21,1.3,0.47,5.83,10859,14.875342465753425,6.61063450552849,54,0,730,0.4444021723027717,0.0,0
S01333,daglig,3921.35,0.162,17.33,3.85,0.132,18.9,0.769,3.2,7818,10.70958904109589,4.693987175729754,52,0,730,0.4382976001896547,0.0,0
S01334,daglig,13516.49,0.398,33.01,5.53,0.161,21.4,0.769,3.03,29089,39.847945205479455,24.498316672324957,460,0,730,0.6147949799167114,0.0,0
S01335,sesong,1661.0,0.856,52.19,11.95,0.176,352.8,0.125,3.46,4589,6.286301369863014,7.077967031764248,72,45,730,1.125935047545849,0.06164383561643835,1
S01336,premium,182.3,0.831,1155.23,8.17,0.345,426.4,0.238,1.6,391,0.5356164383561643,1.0031322499254636,10,498,730,1.8728556072777198,0.6821917808219178,2
S01337,kampanje,2539.96,0.641,90.61,5.68,0.258,80.5,0.482,16.43,6644,9.101369863013698,9.010472388358318,103,8,730,0.9900127699430422,0.010958904109589041,1
S01338,kampanje,1783.73,1.116,87.98,12.38,0.343,52.3,0.691,17.44,6110,8.36986301369863,12.501859229977542,211,45,730,1.49367548901532,0.06164383561643835,1
S01339,reservedel,37.62,1.194,1996.71,34.97,0.47,1811.2,0.154,0.38,112,0.15342465753424658,0.5553288900026327,5,661,730,3.6195543723385883,0.9054794520547945,2
S01340,frossen,1891.11,0.23,170.24,18.66,0.389,427.3,0.508,4.04,3870,5.301369863013699,2.775974385003605,25,8,730,0.5236334111247111,0.010958904109589041,1
S01341,premium,105.58,1.294,368.94,14.72,0.186,278.8,0.308,2.5,335,0.4589041095890411,1.1731256382345514,20,539,730,2.556363331078276,0.7383561643835617,2
S01342,premium,122.1,0.582,1618.44,5.38,0.161,1102.9,0.354,1.54,306,0.4191780821917808,0.7441878190896202,5,504,730,1.775350025932754,0.6904109589041096,2
S01343,ikke-mat,86.93,0.886,352.09,26.23,0.262,764.8,0.207,0.2,283,0.38767123287671235,0.7619996085456459,5,528,730,1.9655820291106765,0.7232876712328767,2
S01344,frossen,2926.29,0.21,165.09,12.37,0.338,334.4,0.535,5.84,6154,8.43013698630137,4.304101624094959,48,0,730,0.5105612911259864,0.0,1
S01345,premium,91.57,1.325,234.08,7.01,0.166,1329.6,0.102,1.48,278,0.38082191780821917,0.9103365473400092,7,576,730,2.3904520847417507,0.7890410958904109,2
S01346,kampanje,1804.45,0.974,48.97,12.74,0.347,94.8,0.443,17.79,5549,7.601369863013699,10.021170911308642,118,51,730,1.3183374959912253,0.06986301369863014,1
S01347,kampanje,3071.59,0.772,23.89,4.82,0.211,33.7,0.361,18.29,8979,12.3,13.366281307623035,122,10,730,1.0866895372051248,0.0136986301369863,1
S01348,premium,116.6,1.43,1198.08,14.23,0.187,1074.7,0.184,1.56,396,0.5424657534246575,1.0587563955582868,12,501,730,1.9517479009029024,0.6863013698630137,2
S01349,daglig,2421.12,0.22,46.83,2.42,0.105,7.6,0.468,6.17,5035,6.897260273972603,3.6809103291484497,33,1,730,0.5336771678805101,0.0013698630136986301,1
S01350,reservedel,17.73,0.927,3162.63,42.0,0.358,2240.2,0.156,0.94,61,0.08356164383561644,0.40215936301334154,5,689,730,4.812726803274415,0.9438356164383561,2
S01351,premium,166.63,0.832,979.15,3.07,0.408,571.6,0.181,2.99,382,0.5232876712328767,0.8655137231282,7,474,730,1.6539921934125288,0.6493150684931507,2
S01352,frossen,3552.91,0.249,78.81,14.42,0.397,283.8,0.292,4.28,7401,10.138356164383561,5.055389500379267,59,0,730,0.49863995882676193,0.0,1
S01353,daglig,6111.2,0.408,10.78,5.59,0.258,8.7,0.689,6.63,14146,19.378082191780823,10.858464002199506,86,0,730,0.5603477111272189,0.0,0
S01354,ferskvare,6495.32,0.452,18.73,1.12,0.209,1.6,0.397,3.49,14577,19.96849315068493,12.295196031902703,190,0,730,0.6157297868758299,0.0,0
S01355,kampanje,4045.05,1.075,104.21,4.5,0.286,157.0,0.445,16.35,13369,18.313698630136987,22.794578658210558,245,8,730,1.244673679444514,0.010958904109589041,1
S01356,sesong,2279.51,0.624,65.93,15.44,0.177,322.3,0.331,3.78,5996,8.213698630136987,7.555434186906343,111,12,730,0.9198577312277568,0.01643835616438356,1
S01357,reservedel,81.29,1.247,3078.54,53.18,0.437,3207.2,0.163,0.88,224,0.30684931506849317,0.7797732369054757,5,595,730,2.5412252809865947,0.815068493150685,2
S01358,ikke-mat,404.65,0.784,222.79,16.4,0.407,1010.4,0.337,3.33,1057,1.4479452054794522,1.7047186661955314,12,253,730,1.177336448744312,0.34657534246575344,1
S01359,sesong,756.57,0.901,134.79,6.09,0.217,126.8,0.366,6.89,2273,3.1136986301369864,4.166224340916588,35,155,730,1.3380306946190537,0.21232876712328766,1
S01360,reservedel,22.27,2.198,1119.92,32.97,0.546,3568.6,0.233,0.43,75,0.10273972602739725,0.4790458631730834,5,687,730,4.662713068218012,0.9410958904109589,2
S01361,reservedel,11.38,1.619,818.49,64.06,0.468,1941.0,0.082,0.76,39,0.05342465753424658,0.36461535881665635,5,707,730,6.824851588106644,0.9684931506849315,2
S01362,daglig,3421.86,0.364,14.47,5.4,0.126,13.0,0.797,3.14,7323,10.031506849315068,5.145386328525265,50,2,730,0.5129225754231113,0.0027397260273972603,0
S01363,premium,125.6,0.932,346.94,3.07,0.174,849.1,0.169,2.33,364,0.4986301369863014,0.9270353576707441,6,503,730,1.8591643162078109,0.689041095890411,2
S01364,daglig,2990.0,0.193,26.85,2.59,0.157,12.5,0.715,4.07,6309,8.642465753424657,3.999945740654599,39,1,730,0.46282459830050043,0.0013698630136986301,0
S01365,ikke-mat,595.44,1.587,170.48,10.23,0.492,832.4,0.368,2.71,1887,2.584931506849315,4.241546785207576,69,177,730,1.6408739550617544,0.24246575342465754,1
S01366,ferskvare,3821.79,0.33,25.61,1.97,0.177,5.6,0.584,5.56,8405,11.513698630136986,6.634941283461183,84,0,730,0.5762649776236364,0.0,0
S01367,kampanje,911.01,0.6,60.51,10.09,0.318,57.2,0.533,12.2,2388,3.271232876712329,3.1606062627979354,30,94,730,0.9661819815085816,0.12876712328767123,1
S01368,reservedel,17.42,2.318,1396.43,41.64,0.425,2369.6,0.064,1.2,59,0.08082191780821918,0.42589614525406355,5,695,730,5.269562475177397,0.952054794520548,2
S01369,reservedel,27.85,1.148,3181.64,56.32,0.367,1603.0,0.116,1.44,75,0.10273972602739725,0.45254124784217536,5,683,730,4.404734812330507,0.9356164383561644,2
S01370,kampanje,1689.37,1.006,108.9,8.56,0.334,96.2,0.555,13.7,5555,7.609589041095891,10.10586846017256,109,57,730,1.3280439200586802,0.07808219178082192,1
S01371,ferskvare,3504.55,0.325,37.23,2.89,0.176,3.2,0.462,3.26,7564,10.361643835616439,5.107691559709929,43,2,730,0.4929422049958022,0.0027397260273972603,1
S01372,premium,73.73,1.559,1550.66,18.15,0.21,523.9,0.279,1.97,244,0.33424657534246577,0.884591336223295,8,591,730,2.6465232600123167,0.8095890410958904,2
S01373,ikke-mat,1308.21,0.84,155.2,12.67,0.446,1433.8,0.312,3.28,3787,5.1876712328767125,4.95124224634834,43,60,730,0.9544248322773403,0.0821917808219178,1
S01374,sesong,498.84,0.645,131.59,8.3,0.251,96.1,0.271,6.64,1244,1.704109589041096,1.7646458164907408,18,189,730,1.0355236704487465,0.2589041095890411,1
S01375,frossen,3777.18,0.461,136.32,8.14,0.219,248.1,0.537,5.48,8308,11.38082191780822,7.612181731211096,84,0,730,0.6688604554386254,0.0,1
S01376,daglig,3297.22,0.366,38.87,5.93,0.119,19.6,0.637,3.85,7093,9.716438356164383,5.312498235581216,48,0,730,0.5467536602247691,0.0,1
S01377,ferskvare,2662.57,0.409,66.94,2.4,0.127,6.1,0.451,5.82,5760,7.890410958904109,5.224091191263766,59,7,730,0.6620810016705815,0.009589041095890411,1
S01378,daglig,1843.25,0.401,55.42,5.29,0.262,15.3,0.685,5.48,4142,5.673972602739726,3.942036385352866,43,16,730,0.6947577405378059,0.021917808219178082,1
S01379,kampanje,8687.87,0.739,61.31,13.03,0.258,52.9,0.424,17.11,24957,34.18767123287671,34.2412022291497,347,0,730,1.0015657982641857,0.0,0
S01380,ferskvare,14519.28,0.29,61.63,2.13,0.2,5.0,0.684,2.73,30008,41.106849315068494,16.807702270948287,260,0,730,0.40887838768969104,0.0,0
S01381,kampanje,5157.73,0.829,67.38,4.69,0.23,170.3,0.327,15.08,14583,19.976712328767125,20.88752964153937,172,3,730,1.0455939544897304,0.00410958904109589,0
S01382,kampanje,2327.76,0.558,42.27,7.77,0.301,81.2,0.56,10.72,5681,7.782191780821917,6.8190776213881525,79,10,730,0.8762412715390515,0.0136986301369863,1
S01383,frossen,2389.13,0.338,94.67,26.92,0.209,328.5,0.431,4.8,5208,7.134246575342465,4.312683281426262,48,4,730,0.6045043770048332,0.005479452054794521,1
S01384,daglig,5452.19,0.152,41.59,3.29,0.255,11.3,0.686,5.75,11200,15.342465753424657,7.206572175886423,110,0,730,0.46971407932116865,0.0,0
S01385,reservedel,106.51,2.038,2379.37,39.36,0.336,1208.0,0.087,1.53,325,0.4452054794520548,0.9430332370151854,12,531,730,2.11819773237257,0.7273972602739726,2
S01386,ikke-mat,465.01,1.443,346.04,21.85,0.386,1256.8,0.307,0.79,1538,2.106849315068493,4.204587238430864,93,223,730,1.9956753472396167,0.30547945205479454,1
S01387,premium,487.96,1.013,1693.18,20.96,0.296,1107.2,0.293,0.71,374,0.5123287671232877,0.8767606555070298,6,485,730,1.7113242741179993,0.6643835616438356,2
S01388,premium,267.42,0.999,1459.53,8.85,0.385,1018.1,0.309,0.86,408,0.5589041095890411,0.9117184992056419,7,456,730,1.6312610402453884,0.6246575342465753,2
S01389,reservedel,157.98,1.319,360.33,17.61,0.284,2420.1,0.132,0.53,391,0.5356164383561643,1.024778053258349,13,479,730,1.9132684881805495,0.6561643835616439,2
S01390,ferskvare,2018.38,0.434,84.23,2.27,0.102,6.5,0.643,4.18,4261,5.836986301369863,3.780246355741933,30,11,730,0.6476366673765809,0.015068493150684932,1
S01391,ikke-mat,135.88,1.179,357.69,17.83,0.212,449.9,0.15,1.01,447,0.6123287671232877,0.9509860892619152,5,451,730,1.5530645305619644,0.6178082191780822,2
S01392,frossen,1476.28,0.557,74.45,13.71,0.245,335.6,0.447,4.13,3570,4.890410958904109,4.309244994598671,46,30,730,0.8811621417526694,0.0410958904109589,1
S01393,ferskvare,29016.52,0.378,58.48,1.7,0.218,2.0,0.387,1.19,62283,85.31917808219178,46.54411644590068,838,0,730,0.5455293580191625,0.0,0
S01394,reservedel,11.01,2.071,90.49,40.65,0.351,3041.7,0.012,0.1,34,0.04657534246575343,0.29725871093932027,4,707,730,6.382319381932464,0.9684931506849315,2
S01395,ikke-mat,209.81,1.597,286.91,28.73,0.26,946.0,0.491,0.43,674,0.9232876712328767,1.5937567276660687,16,393,730,1.7261756842674039,0.5383561643835616,2
S01396,frossen,3086.06,0.205,115.27,10.22,0.32,449.2,0.213,2.66,6267,8.584931506849315,4.340328991749258,49,0,730,0.5055752615249655,0.0,1
S01397,kampanje,2594.18,0.799,115.19,5.01,0.285,98.6,0.412,11.34,7191,9.85068493150685,9.746071253588266,103,16,730,0.9893800605088908,0.021917808219178082,1
S01398,kampanje,1025.17,0.952,101.28,8.05,0.321,164.0,0.641,19.04,3199,4.382191780821918,5.757844114949496,55,94,730,1.3139187883442112,0.12876712328767123,1
S01399,sesong,498.55,0.858,133.33,15.68,0.347,194.7,0.397,7.89,1438,1.9698630136986301,2.704803679414086,26,229,730,1.373092271190739,0.3136986301369863,1
S01400,kampanje,3514.08,1.038,39.08,7.49,0.278,142.2,0.586,18.0,13700,18.767123287671232,28.422648163270026,490,14,730,1.5144914714735123,0.019178082191780823,1
S01401,ferskvare,2492.05,0.299,62.66,2.77,0.196,6.4,0.7,2.8,5395,7.390410958904109,4.610736691136932,54,0,730,0.6238809609879444,0.0,1
S01402,premium,64.94,1.094,927.95,7.32,0.224,416.8,0.289,0.43,194,0.26575342465753427,0.7355781537840373,8,609,730,2.7678971766100373,0.8342465753424657,2
S01403,premium,115.95,0.982,1567.89,10.98,0.175,1450.0,0.353,1.98,339,0.4643835616438356,0.8650935173111313,5,510,730,1.8628857452422591,0.6986301369863014,2
S01404,ferskvare,3551.92,0.295,72.44,1.42,0.173,2.1,0.602,2.23,7618,10.435616438356165,5.300500011691412,56,0,730,0.5079239969197599,0.0,0
S01405,ferskvare,1412.89,0.502,37.19,2.04,0.15,5.6,0.391,5.7,3227,4.420547945205479,3.353415182963551,25,28,730,0.7585971749499202,0.038356164383561646,1
S01406,kampanje,5674.8,0.618,44.03,4.74,0.294,67.5,0.654,14.21,14749,20.204109589041096,19.629091106213046,310,1,730,0.9715395286145179,0.0013698630136986301,1
S01407,sesong,5622.52,0.548,53.23,9.81,0.172,117.5,0.475,7.67,13089,17.93013698630137,12.727891722135283,90,0,730,0.7098602610710334,0.0,0
S01408,sesong,1398.39,0.578,141.41,10.8,0.179,305.4,0.124,5.83,3435,4.705479452054795,4.7279454181289235,62,46,730,1.0047744265601497,0.06301369863013699,1
S01409,ferskvare,1396.38,0.431,41.52,1.15,0.249,2.0,0.402,2.18,3080,4.219178082191781,3.0209446071401596,22,29,730,0.7160031049390638,0.03972602739726028,1
S01410,premium,115.31,1.34,931.73,20.2,0.166,1323.9,0.118,1.17,351,0.4808219178082192,1.000844298483543,10,516,730,2.0815280281851463,0.7068493150684931,2
S01411,ferskvare,12537.86,0.57,58.86,1.44,0.142,3.7,0.429,1.11,28926,39.62465753424657,26.0217055162769,378,0,730,0.6567048685225104,0.0,0
S01412,daglig,5959.18,0.334,55.22,3.91,0.169,18.8,0.478,5.75,13139,17.9986301369863,9.389674058055029,95,0,730,0.5216882610838094,0.0,0
S01413,ferskvare,3989.91,0.361,80.09,2.01,0.18,5.3,0.531,1.35,8418,11.531506849315068,5.109738857984622,32,0,730,0.4431111150307406,0.0,0
S01414,premium,322.51,1.515,285.24,5.18,0.361,953.7,0.215,1.62,404,0.5534246575342465,0.9532389650523381,8,468,730,1.7224367437826902,0.6410958904109589,2
S01415,frossen,2321.96,0.256,49.76,16.22,0.385,341.0,0.343,5.63,4746,6.501369863013698,3.637651496359576,41,4,730,0.559520773776336,0.005479452054794521,1
S01416,ikke-mat,292.48,1.211,96.6,23.44,0.395,1524.6,0.23,1.74,926,1.2684931506849315,1.7997772086119141,16,302,730,1.418830844802049,0.4136986301369863,1
S01417,frossen,944.34,0.234,142.09,21.81,0.232,254.4,0.217,4.23,2040,2.7945205479452055,2.013390728405388,21,48,730,0.7204780547725163,0.06575342465753424,1
S01418,sesong,715.1,0.665,158.7,7.02,0.228,335.1,0.451,5.27,1706,2.336986301369863,2.133764542924224,17,132,730,0.9130410998444805,0.18082191780821918,1
S01419,daglig,4175.38,0.38,41.42,2.61,0.115,21.1,0.6,3.43,9049,12.395890410958904,6.619647737948803,72,1,730,0.5340195434526054,0.0013698630136986301,1
S01420,ikke-mat,233.02,1.071,248.21,14.76,0.286,534.0,0.446,2.44,796,1.0904109589041096,1.5696158550390686,11,350,730,1.4394718268574374,0.4794520547945205,1
S01421,ikke-mat,215.68,1.1,290.25,20.22,0.376,1383.9,0.141,1.22,720,0.9863013698630136,1.3975596081373995,10,363,730,1.416970158250419,0.49726027397260275,1
S01422,sesong,2285.24,0.677,85.83,16.75,0.183,252.6,0.223,5.67,5869,8.03972602739726,9.42458681786765,134,26,730,1.1722522366746269,0.03561643835616438,1
S01423,kampanje,2818.97,0.773,59.13,11.16,0.24,172.1,0.699,17.83,8186,11.213698630136987,11.937345752417293,118,7,730,1.0645324211171052,0.009589041095890411,1
S01424,ikke-mat,774.46,1.397,83.26,26.78,0.331,622.6,0.231,3.2,2459,3.3684931506849316,4.7993877270775585,54,135,730,1.4247877351633256,0.18493150684931506,1
S01425,sesong,2129.28,0.69,127.6,18.22,0.303,177.3,0.357,9.0,5783,7.921917808219178,9.531015669457897,147,19,730,1.2031197369365838,0.026027397260273973,1
S01426,premium,203.05,0.927,290.59,10.36,0.382,432.2,0.263,0.11,390,0.5342465753424658,1.012706539157952,7,497,730,1.895578906628987,0.6808219178082192,2
S01427,ferskvare,4586.53,0.434,67.93,1.21,0.227,5.3,0.348,5.9,10219,13.998630136986302,9.242577463877213,95,1,730,0.660248708154454,0.0013698630136986301,0
S01428,reservedel,31.38,1.968,615.88,53.16,0.228,957.6,0.14,1.99,82,0.11232876712328767,0.4637608548023835,5,677,730,4.128602731777317,0.9273972602739726,2
S01429,ikke-mat,154.67,1.222,386.85,12.21,0.344,1752.9,0.233,1.76,467,0.6397260273972603,1.0171694400108637,8,435,730,1.5900079040855044,0.5958904109589042,2
S01430,kampanje,2005.98,0.766,58.07,7.04,0.362,169.6,0.552,15.48,5882,8.057534246575342,8.559609714578329,93,19,730,1.0623113042574261,0.026027397260273973,1
S01431,reservedel,40.18,1.196,540.01,16.95,0.462,1119.5,0.026,0.77,119,0.16301369863013698,0.5587578938143799,6,650,730,3.4276744746596415,0.8904109589041096,2
S01432,ferskvare,1295.23,0.301,25.96,1.51,0.181,5.5,0.641,4.76,2684,3.6767123287671235,2.610442286180146,36,32,730,0.7099936173291753,0.043835616438356165,1
S01433,kampanje,1242.42,0.888,83.34,8.12,0.265,79.8,0.359,17.56,3929,5.382191780821918,7.842619353065603,125,72,730,1.4571423078996921,0.09863013698630137,1
S01434,ikke-mat,225.84,1.41,395.78,17.44,0.175,990.5,0.237,3.94,786,1.0767123287671232,1.6362257540538638,14,353,730,1.5196498733579145,0.48356164383561645,2
S01435,premium,298.47,1.067,1335.06,16.01,0.17,464.9,0.104,1.53,398,0.5452054794520548,0.9579701184503274,8,470,730,1.75708087052447,0.6438356164383562,2
S01436,ikke-mat,326.91,1.331,250.08,28.15,0.21,473.9,0.467,3.61,1029,1.4095890410958904,1.9621007458981183,21,301,730,1.3919665155545446,0.4123287671232877,2
S01437,kampanje,3730.73,1.18,96.53,10.74,0.245,107.0,0.629,18.32,12763,17.483561643835618,29.69655180224438,463,14,730,1.6985413159632057,0.019178082191780823,1
S01438,ikke-mat,1069.41,1.227,329.07,18.21,0.296,489.7,0.15,3.04,3571,4.891780821917808,5.789215967268891,56,93,730,1.1834577586407982,0.1273972602739726,1
S01439,reservedel,64.72,2.438,2276.47,10.25,0.325,2956.5,0.125,0.94,190,0.2602739726027397,0.6854833637535085,4,607,730,2.6336992396845327,0.8315068493150685,2
S01440,daglig,1845.65,0.211,46.07,2.41,0.201,10.9,0.419,2.86,3769,5.163013698630137,2.9326227557463453,31,12,730,0.5680059993883874,0.01643835616438356,1
S01441,ikke-mat,121.94,0.934,105.24,23.39,0.306,1742.7,0.366,2.13,360,0.4931506849315068,0.8351550076051303,5,486,730,1.6935087654215142,0.6657534246575343,2
S01442,premium,133.87,0.544,1721.06,20.22,0.233,984.2,0.161,1.64,319,0.436986301369863,0.774774952822612,6,500,730,1.7729959735439085,0.684931506849315,2
S01443,sesong,1063.75,0.62,120.16,16.46,0.194,251.9,0.362,8.35,2850,3.904109589041096,3.5095964210615764,25,71,730,0.8989492587280529,0.09726027397260274,1
S01444,premium,17.74,0.723,432.13,5.78,0.286,1304.5,0.235,2.01,63,0.0863013698630137,0.40498101311762147,4,690,730,4.69263713612482,0.9452054794520548,2
S01445,sesong,3042.55,0.867,115.22,10.61,0.333,212.0,0.175,6.38,9252,12.673972602739726,14.401951050927869,117,14,730,1.1363407119733402,0.019178082191780823,1
S01446,ferskvare,2796.49,0.378,78.28,2.07,0.17,6.2,0.485,3.07,5855,8.020547945205479,4.122721639711875,33,1,730,0.514019948247595,0.0013698630136986301,1
S01447,daglig,1606.09,0.269,19.03,4.35,0.129,12.1,0.624,3.61,3335,4.568493150684931,2.8018892662224375,28,20,730,0.6133070957548364,0.0273972602739726,1
S01448,daglig,4451.11,0.357,25.06,2.35,0.198,9.1,0.606,6.36,9590,13.136986301369863,9.60254748505988,185,0,730,0.73095512659997,0.0,0
S01449,daglig,957.26,0.414,50.01,3.68,0.131,10.6,0.769,3.4,2095,2.8698630136986303,2.388999993483325,21,76,730,0.8324439118104187,0.10410958904109589,1
S01450,frossen,4692.77,0.401,111.19,20.01,0.243,282.8,0.575,2.95,10249,14.03972602739726,7.093520676654925,50,0,730,0.5052463746666109,0.0,0
S01451,reservedel,4.18,0.988,1737.9,20.31,0.449,3619.4,0.269,1.85,22,0.030136986301369864,0.3500675739223684,8,720,730,11.615878589242225,0.9863013698630136,2
S01452,reservedel,266.78,1.822,812.67,63.97,0.276,1171.1,0.004,0.36,375,0.5136986301369864,0.9328357092714387,10,481,730,1.8159201807150671,0.6589041095890411,2
S01453,sesong,744.55,0.884,131.4,9.07,0.307,188.8,0.41,5.26,2265,3.1027397260273974,3.940450859664669,36,151,730,1.2699907847925864,0.20684931506849316,1
S01454,sesong,1047.22,0.641,54.4,14.37,0.3,289.7,0.243,6.63,2636,3.610958904109589,3.19711639810862,21,78,730,0.8853926292182446,0.10684931506849316,1
S01455,kampanje,3700.83,0.597,57.62,6.23,0.275,44.1,0.537,16.06,9308,12.75068493150685,11.222321516339488,132,3,730,0.8801347987674931,0.00410958904109589,1
S01456,premium,212.9,1.216,834.21,19.83,0.368,855.4,0.162,1.95,433,0.5931506849315068,1.0007992371426817,7,471,730,1.6872596838664151,0.6452054794520548,2
S01457,frossen,2749.0,0.512,185.98,26.93,0.326,524.7,0.565,2.01,6277,8.598630136986301,6.091821253676507,67,5,730,0.7084641572700096,0.00684931506849315,0
S01458,frossen,2582.69,0.271,83.71,13.25,0.297,94.9,0.294,2.12,5267,7.215068493150685,3.902310920027291,31,2,730,0.540855699946824,0.0027397260273972603,1
S01459,reservedel,35.41,2.596,1479.5,25.61,0.541,1051.6,0.292,1.43,103,0.1410958904109589,0.5217717038677212,7,658,730,3.697993629353752,0.9013698630136986,2
S01460,ikke-mat,313.68,0.716,57.28,18.61,0.295,1595.3,0.357,1.73,794,1.0876712328767124,1.362031203802445,10,314,730,1.252245313319628,0.4301369863013699,1
S01461,premium,410.61,0.679,1267.22,13.9,0.393,755.4,0.184,2.51,337,0.46164383561643835,0.7364934040116183,5,477,730,1.5953714686305085,0.6534246575342466,2
S01462,sesong,1251.64,0.803,98.65,19.02,0.196,182.5,0.418,3.93,3401,4.658904109589041,4.989710554471497,59,73,730,1.0710052057524826,0.1,1
S01463,daglig,1969.54,0.188,13.96,5.37,0.256,13.6,0.447,3.48,4120,5.6438356164383565,2.907206235142988,25,7,730,0.5151117843821313,0.009589041095890411,1
S01464,premium,309.84,1.306,544.9,6.89,0.16,944.0,0.307,1.96,450,0.6164383561643836,1.0557847312786524,11,455,730,1.712717452963147,0.6232876712328768,2
S01465,sesong,2550.41,0.686,141.82,15.34,0.167,307.1,0.334,7.57,6048,8.284931506849315,7.217066939409817,79,12,730,0.8711076166946373,0.01643835616438356,1
S01466,frossen,3303.47,0.375,180.3,11.52,0.2,205.9,0.395,5.29,7809,10.697260273972603,8.361195768452756,99,0,730,0.7816202984979526,0.0,1
S01467,premium,415.92,1.001,825.3,7.17,0.215,1122.2,0.124,0.73,391,0.5356164383561643,0.9865862862116687,8,496,730,1.8419641660729364,0.6794520547945205,2
S01468,ikke-mat,367.32,1.292,68.64,22.61,0.327,1612.6,0.373,0.02,1254,1.7178082191780821,2.53801508402456,36,269,730,1.477472895803771,0.3684931506849315,1
S01469,reservedel,51.49,2.094,1669.06,54.85,0.405,1679.2,0.031,0.41,151,0.20684931506849316,0.6128099321389949,5,632,730,2.962591062658717,0.8657534246575342,2
S01470,sesong,1356.73,0.726,152.02,8.84,0.283,106.5,0.386,3.08,3576,4.898630136986301,4.91079528481956,38,49,730,1.002483377493926,0.06712328767123288,1
S01471,ikke-mat,535.2,0.816,273.56,14.39,0.315,816.0,0.481,1.16,1379,1.889041095890411,2.0528050763373473,18,201,730,1.0866915922597995,0.27534246575342464,1
