dato,t,sku_id,kategori,merke,butikk,pris,basispris,rabatt_pct,kampanje,lager,stockout,salg
2023-06-20,534,P019,drikke,E,middels,29.61,29.61,0,0,64,0,132
2023-06-21,535,P019,drikke,E,middels,29.61,29.61,0,0,0,1,64
2023-06-22,536,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-06-23,537,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-06-24,538,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-06-25,539,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-06-26,540,P019,drikke,E,middels,29.61,29.61,0,0,156,0,171
2023-06-27,541,P019,drikke,E,middels,29.61,29.61,0,0,43,0,113
2023-06-28,542,P019,drikke,E,middels,29.61,29.61,0,0,0,1,43
2023-06-29,543,P019,drikke,E,middels,22.8,29.61,23,1,0,1,0
2023-06-30,544,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-01,545,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-02,546,P019,drikke,E,middels,21.02,29.61,29,1,0,1,0
2023-07-03,547,P019,drikke,E,middels,29.61,29.61,0,0,162,0,165
2023-07-04,548,P019,drikke,E,middels,29.61,29.61,0,0,35,0,127
2023-07-05,549,P019,drikke,E,middels,29.61,29.61,0,0,0,1,35
2023-07-06,550,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-07,551,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-08,552,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-09,553,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-10,554,P019,drikke,E,middels,29.61,29.61,0,0,182,0,145
2023-07-11,555,P019,drikke,E,middels,29.61,29.61,0,0,79,0,103
2023-07-12,556,P019,drikke,E,middels,29.61,29.61,0,0,0,1,79
2023-07-13,557,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-14,558,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-15,559,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-16,560,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-17,561,P019,drikke,E,middels,29.61,29.61,0,0,217,0,110
2023-07-18,562,P019,drikke,E,middels,29.61,29.61,0,0,122,0,95
2023-07-19,563,P019,drikke,E,middels,29.61,29.61,0,0,2,0,120
2023-07-20,564,P019,drikke,E,middels,29.61,29.61,0,0,0,1,2
2023-07-21,565,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-22,566,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-23,567,P019,drikke,E,middels,23.98,29.61,19,1,0,1,0
2023-07-24,568,P019,drikke,E,middels,29.61,29.61,0,0,248,0,79
2023-07-25,569,P019,drikke,E,middels,23.39,29.61,21,1,76,0,172
2023-07-26,570,P019,drikke,E,middels,29.61,29.61,0,0,0,1,76
2023-07-27,571,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-28,572,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-29,573,P019,drikke,E,middels,21.02,29.61,29,1,0,1,0
2023-07-30,574,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-07-31,575,P019,drikke,E,middels,29.61,29.61,0,0,234,0,93
2023-08-01,576,P019,drikke,E,middels,29.61,29.61,0,0,157,0,77
2023-08-02,577,P019,drikke,E,middels,29.61,29.61,0,0,38,0,119
2023-08-03,578,P019,drikke,E,middels,29.61,29.61,0,0,0,1,38
2023-08-04,579,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-08-05,580,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-08-06,581,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-08-07,582,P019,drikke,E,middels,29.61,29.61,0,0,236,0,91
2023-08-08,583,P019,drikke,E,middels,29.61,29.61,0,0,177,0,59
2023-08-09,584,P019,drikke,E,middels,29.61,29.61,0,0,53,0,124
2023-08-10,585,P019,drikke,E,middels,29.61,29.61,0,0,0,1,53
2023-08-11,586,P019,drikke,E,middels,20.73,29.61,30,1,0,1,0
2023-08-12,587,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-08-13,588,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-08-14,589,P019,drikke,E,middels,29.61,29.61,0,0,248,0,79
2023-08-15,590,P019,drikke,E,middels,29.61,29.61,0,0,191,0,57
2023-08-16,591,P019,drikke,E,middels,29.61,29.61,0,0,79,0,112
2023-08-17,592,P019,drikke,E,middels,29.61,29.61,0,0,6,0,73
2023-08-18,593,P019,drikke,E,middels,29.61,29.61,0,0,0,1,6
2023-08-19,594,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-08-20,595,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-08-21,596,P019,drikke,E,middels,29.61,29.61,0,0,245,0,82
2023-08-22,597,P019,drikke,E,middels,29.61,29.61,0,0,160,0,85
2023-08-23,598,P019,drikke,E,middels,29.61,29.61,0,0,85,0,75
2023-08-24,599,P019,drikke,E,middels,25.76,29.61,13,1,0,1,85
2023-08-25,600,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-08-26,601,P019,drikke,E,middels,24.28,29.61,18,1,0,1,0
2023-08-27,602,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-08-28,603,P019,drikke,E,middels,29.61,29.61,0,0,259,0,68
2023-08-29,604,P019,drikke,E,middels,21.32,29.61,28,1,152,0,107
2023-08-30,605,P019,drikke,E,middels,29.61,29.61,0,0,88,0,64
2023-08-31,606,P019,drikke,E,middels,29.61,29.61,0,0,0,1,88
2023-09-01,607,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-09-02,608,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-09-03,609,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-09-04,610,P019,drikke,E,middels,29.61,29.61,0,0,269,0,58
2023-09-05,611,P019,drikke,E,middels,29.61,29.61,0,0,212,0,57
2023-09-06,612,P019,drikke,E,middels,24.87,29.61,16,1,113,0,99
2023-09-07,613,P019,drikke,E,middels,29.61,29.61,0,0,46,0,67
2023-09-08,614,P019,drikke,E,middels,29.61,29.61,0,0,0,1,46
2023-09-09,615,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-09-10,616,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-09-11,617,P019,drikke,E,middels,29.61,29.61,0,0,275,0,52
2023-09-12,618,P019,drikke,E,middels,29.61,29.61,0,0,233,0,42
2023-09-13,619,P019,drikke,E,middels,29.61,29.61,0,0,190,0,43
2023-09-14,620,P019,drikke,E,middels,29.61,29.61,0,0,113,0,77
2023-09-15,621,P019,drikke,E,middels,29.61,29.61,0,0,27,0,86
2023-09-16,622,P019,drikke,E,middels,29.61,29.61,0,0,0,1,27
2023-09-17,623,P019,drikke,E,middels,29.61,29.61,0,0,0,1,0
2023-09-18,624,P019,drikke,E,middels,29.61,29.61,0,0,298,0,29
2023-09-19,625,P019,drikke,E,middels,23.39,29.61,21,1,254,0,44
2023-09-20,626,P019,drikke,E,middels,29.61,29.61,0,0,187,0,67
2023-09-21,627,P019,drikke,E,middels,29.61,29.61,0,0,142,0,45
2023-09-22,628,P019,drikke,E,middels,29.61,29.61,0,0,81,0,61
2023-09-23,629,P019,drikke,E,middels,29.61,29.61,0,0,17,0,64
2023-09-24,630,P019,drikke,E,middels,29.61,29.61,0,0,0,1,17
2023-09-25,631,P019,drikke,E,middels,21.32,29.61,28,1,282,0,45
2023-09-26,632,P019,drikke,E,middels,29.61,29.61,0,0,245,0,37
2023-09-27,633,P019,drikke,E,middels,29.61,29.61,0,0,197,0,48
2023-09-28,634,P019,drikke,E,middels,29.61,29.61,0,0,148,0,49
2023-09-29,635,P019,drikke,E,middels,29.61,29.61,0,0,98,0,50
2023-09-30,636,P019,drikke,E,middels,20.43,29.61,31,1,6,0,92
2023-10-01,637,P019,drikke,E,middels,29.61,29.61,0,0,0,1,6
2023-10-02,638,P019,drikke,E,middels,29.61,29.61,0,0,292,0,35
2023-10-03,639,P019,drikke,E,middels,29.61,29.61,0,0,246,0,46
2023-10-04,640,P019,drikke,E,middels,29.61,29.61,0,0,205,0,41
2023-10-05,641,P019,drikke,E,middels,25.46,29.61,14,1,167,0,38
2023-10-06,642,P019,drikke,E,middels,21.32,29.61,28,1,113,0,54
2023-10-07,643,P019,drikke,E,middels,29.61,29.61,0,0,58,0,55
2023-10-08,644,P019,drikke,E,middels,29.61,29.61,0,0,10,0,48
2023-10-09,645,P019,drikke,E,middels,19.54,29.61,34,1,303,0,34
2023-10-10,646,P019,drikke,E,middels,29.61,29.61,0,0,263,0,40
2023-10-11,647,P019,drikke,E,middels,29.61,29.61,0,0,223,0,40
2023-10-12,648,P019,drikke,E,middels,29.61,29.61,0,0,196,0,27
2023-10-13,649,P019,drikke,E,middels,29.61,29.61,0,0,161,0,35
2023-10-14,650,P019,drikke,E,middels,21.62,29.61,27,1,108,0,53
2023-10-15,651,P019,drikke,E,middels,29.61,29.61,0,0,72,0,36
2023-10-16,652,P019,drikke,E,middels,29.61,29.61,0,0,357,0,42
2023-10-17,653,P019,drikke,E,middels,29.61,29.61,0,0,337,0,20
2023-10-18,654,P019,drikke,E,middels,29.61,29.61,0,0,305,0,32
2023-10-19,655,P019,drikke,E,middels,29.61,29.61,0,0,269,0,36
2023-10-20,656,P019,drikke,E,middels,29.61,29.61,0,0,246,0,23
2023-10-21,657,P019,drikke,E,middels,29.61,29.61,0,0,215,0,31
2023-10-22,658,P019,drikke,E,middels,29.61,29.61,0,0,193,0,22
2023-10-23,659,P019,drikke,E,middels,29.61,29.61,0,0,498,0,22
2023-10-24,660,P019,drikke,E,middels,29.61,29.61,0,0,475,0,23
2023-10-25,661,P019,drikke,E,middels,29.61,29.61,0,0,436,0,39
2023-10-26,662,P019,drikke,E,middels,29.61,29.61,0,0,417,0,19
2023-10-27,663,P019,drikke,E,middels,29.61,29.61,0,0,383,0,34
2023-10-28,664,P019,drikke,E,middels,29.61,29.61,0,0,344,0,39
2023-10-29,665,P019,drikke,E,middels,29.61,29.61,0,0,330,0,14
2023-10-30,666,P019,drikke,E,middels,26.06,29.61,12,1,647,0,10
2023-10-31,667,P019,drikke,E,middels,29.61,29.61,0,0,633,0,14
2023-11-01,668,P019,drikke,E,middels,29.61,29.61,0,0,618,0,15
2023-11-02,669,P019,drikke,E,middels,29.61,29.61,0,0,596,0,22
2023-11-03,670,P019,drikke,E,middels,29.61,29.61,0,0,573,0,23
2023-11-04,671,P019,drikke,E,middels,21.32,29.61,28,1,519,0,54
2023-11-05,672,P019,drikke,E,middels,29.61,29.61,0,0,506,0,13
2023-11-06,673,P019,drikke,E,middels,29.61,29.61,0,0,813,0,20
2023-11-07,674,P019,drikke,E,middels,21.02,29.61,29,1,783,0,30
2023-11-08,675,P019,drikke,E,middels,29.61,29.61,0,0,747,0,36
2023-11-09,676,P019,drikke,E,middels,29.61,29.61,0,0,737,0,10
2023-11-10,677,P019,drikke,E,middels,29.61,29.61,0,0,709,0,28
2023-11-11,678,P019,drikke,E,middels,29.61,29.61,0,0,676,0,33
2023-11-12,679,P019,drikke,E,middels,23.39,29.61,21,1,654,0,22
2023-11-13,680,P019,drikke,E,middels,29.61,29.61,0,0,975,0,6
2023-11-14,681,P019,drikke,E,middels,29.61,29.61,0,0,954,0,21
2023-11-15,682,P019,drikke,E,middels,29.61,29.61,0,0,942,0,12
2023-11-16,683,P019,drikke,E,middels,29.61,29.61,0,0,917,0,25
2023-11-17,684,P019,drikke,E,middels,29.61,29.61,0,0,888,0,29
2023-11-18,685,P019,drikke,E,middels,29.61,29.61,0,0,864,0,24
2023-11-19,686,P019,drikke,E,middels,22.5,29.61,24,1,833,0,31
2023-11-20,687,P019,drikke,E,middels,29.61,29.61,0,0,1151,0,9
2023-11-21,688,P019,drikke,E,middels,29.61,29.61,0,0,1135,0,16
2023-11-22,689,P019,drikke,E,middels,29.61,29.61,0,0,1125,0,10
2023-11-23,690,P019,drikke,E,middels,29.61,29.61,0,0,1111,0,14
2023-11-24,691,P019,drikke,E,middels,29.61,29.61,0,0,1077,0,34
2023-11-25,692,P019,drikke,E,middels,29.61,29.61,0,0,1043,0,34
2023-11-26,693,P019,drikke,E,middels,29.61,29.61,0,0,1021,0,22
2023-11-27,694,P019,drikke,E,middels,29.61,29.61,0,0,1328,0,20
2023-11-28,695,P019,drikke,E,middels,29.61,29.61,0,0,1310,0,18
2023-11-29,696,P019,drikke,E,middels,29.61,29.61,0,0,1292,0,18
2023-11-30,697,P019,drikke,E,middels,29.61,29.61,0,0,1276,0,16
2023-12-01,698,P019,drikke,E,middels,29.61,29.61,0,0,1256,0,20
2023-12-02,699,P019,drikke,E,middels,26.35,29.61,11,1,1221,0,35
2023-12-03,700,P019,drikke,E,middels,29.61,29.61,0,0,1203,0,18
2023-12-04,701,P019,drikke,E,middels,29.61,29.61,0,0,1514,0,16
2023-12-05,702,P019,drikke,E,middels,29.61,29.61,0,0,1495,0,19
2023-12-06,703,P019,drikke,E,middels,29.61,29.61,0,0,1462,0,33
2023-12-07,704,P019,drikke,E,middels,29.61,29.61,0,0,1443,0,19
2023-12-08,705,P019,drikke,E,middels,29.61,29.61,0,0,1425,0,18
2023-12-09,706,P019,drikke,E,middels,29.61,29.61,0,0,1372,0,53
2023-12-10,707,P019,drikke,E,middels,29.61,29.61,0,0,1358,0,14
2023-12-11,708,P019,drikke,E,middels,29.61,29.61,0,0,1673,0,12
2023-12-12,709,P019,drikke,E,middels,29.61,29.61,0,0,1661,0,12
2023-12-13,710,P019,drikke,E,middels,29.61,29.61,0,0,1654,0,7
2023-12-14,711,P019,drikke,E,middels,29.61,29.61,0,0,1650,0,4
2023-12-15,712,P019,drikke,E,middels,29.61,29.61,0,0,1634,0,16
2023-12-16,713,P019,drikke,E,middels,29.61,29.61,0,0,1618,0,16
2023-12-17,714,P019,drikke,E,middels,23.39,29.61,21,1,1600,0,18
2023-12-18,715,P019,drikke,E,middels,29.61,29.61,0,0,1921,0,6
2023-12-19,716,P019,drikke,E,middels,29.61,29.61,0,0,1912,0,9
2023-12-20,717,P019,drikke,E,middels,29.61,29.61,0,0,1884,0,28
2023-12-21,718,P019,drikke,E,middels,29.61,29.61,0,0,1864,0,20
2023-12-22,719,P019,drikke,E,middels,29.61,29.61,0,0,1828,0,36
2023-12-23,720,P019,drikke,E,middels,29.61,29.61,0,0,1761,0,67
2023-12-24,721,P019,drikke,E,middels,21.91,29.61,26,1,1728,0,33
2023-12-25,722,P019,drikke,E,middels,29.61,29.61,0,0,2050,0,5
2023-12-26,723,P019,drikke,E,middels,22.21,29.61,25,1,2043,0,7
2023-12-27,724,P019,drikke,E,middels,29.61,29.61,0,0,2031,0,12
2023-12-28,725,P019,drikke,E,middels,29.61,29.61,0,0,2018,0,13
2023-12-29,726,P019,drikke,E,middels,29.61,29.61,0,0,1997,0,21
2023-12-30,727,P019,drikke,E,middels,29.61,29.61,0,0,1975,0,22
2023-12-31,728,P019,drikke,E,middels,29.61,29.61,0,0,1956,0,19
2024-01-01,729,P019,drikke,E,middels,23.69,29.61,20,1,2272,0,11
2024-01-02,730,P019,drikke,E,middels,29.61,29.61,0,0,2249,0,23
2024-01-03,731,P019,drikke,E,middels,29.61,29.61,0,0,2237,0,12
2022-01-03,1,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,439,0,68
2022-01-04,2,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,383,0,56
2022-01-05,3,P020,frukt_gronnsaker,B,liten,14.71,20.72,29,1,264,0,119
2022-01-06,4,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,194,0,70
2022-01-07,5,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,126,0,68
2022-01-08,6,P020,frukt_gronnsaker,B,liten,15.75,20.72,24,1,0,1,126
2022-01-09,7,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,0,1,0
2022-01-10,8,P020,frukt_gronnsaker,B,liten,15.95,20.72,23,1,422,0,85
2022-01-11,9,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,378,0,44
2022-01-12,10,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,317,0,61
2022-01-13,11,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,249,0,68
2022-01-14,12,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,173,0,76
2022-01-15,13,P020,frukt_gronnsaker,B,liten,15.13,20.72,27,1,30,0,143
2022-01-16,14,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,0,1,30
2022-01-17,15,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,438,0,69
2022-01-18,16,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,369,0,69
2022-01-19,17,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,309,0,60
2022-01-20,18,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,265,0,44
2022-01-21,19,P020,frukt_gronnsaker,B,liten,13.68,20.72,34,1,102,0,163
2022-01-22,20,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,19,0,83
2022-01-23,21,P020,frukt_gronnsaker,B,liten,16.58,20.72,20,1,0,1,19
2022-01-24,22,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,448,0,59
2022-01-25,23,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,385,0,63
2022-01-26,24,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,309,0,76
2022-01-27,25,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,246,0,63
2022-01-28,26,P020,frukt_gronnsaker,B,liten,15.95,20.72,23,1,111,0,135
2022-01-29,27,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,24,0,87
2022-01-30,28,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,0,1,24
2022-01-31,29,P020,frukt_gronnsaker,B,liten,16.37,20.72,21,1,413,0,94
2022-02-01,30,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,349,0,64
2022-02-02,31,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,282,0,67
2022-02-03,32,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,209,0,73
2022-02-04,33,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,136,0,73
2022-02-05,34,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,55,0,81
2022-02-06,35,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,16,0,39
2022-02-07,36,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,465,0,58
2022-02-08,37,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,405,0,60
2022-02-09,38,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,346,0,59
2022-02-10,39,P020,frukt_gronnsaker,B,liten,17.82,20.72,14,1,258,0,88
2022-02-11,40,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,170,0,88
2022-02-12,41,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,112,0,58
2022-02-13,42,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,61,0,51
2022-02-14,43,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,525,0,43
2022-02-15,44,P020,frukt_gronnsaker,B,liten,18.44,20.72,11,1,429,0,96
2022-02-16,45,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,378,0,51
2022-02-17,46,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,307,0,71
2022-02-18,47,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,211,0,96
2022-02-19,48,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,106,0,105
2022-02-20,49,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,61,0,45
2022-02-21,50,P020,frukt_gronnsaker,B,liten,17.4,20.72,16,1,483,0,85
2022-02-22,51,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,413,0,70
2022-02-23,52,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,353,0,60
2022-02-24,53,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,297,0,56
2022-02-25,54,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,217,0,80
2022-02-26,55,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,117,0,100
2022-02-27,56,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,66,0,51
2022-02-28,57,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,520,0,53
2022-03-01,58,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,456,0,64
2022-03-02,59,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,397,0,59
2022-03-03,60,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,324,0,73
2022-03-04,61,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,235,0,89
2022-03-05,62,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,154,0,81
2022-03-06,63,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,108,0,46
2022-03-07,64,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,573,0,42
2022-03-08,65,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,507,0,66
2022-03-09,66,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,454,0,53
2022-03-10,67,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,389,0,65
2022-03-11,68,P020,frukt_gronnsaker,B,liten,16.37,20.72,21,1,266,0,123
2022-03-12,69,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,187,0,79
2022-03-13,70,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,139,0,48
2022-03-14,71,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,582,0,64
2022-03-15,72,P020,frukt_gronnsaker,B,liten,17.61,20.72,15,1,468,0,114
2022-03-16,73,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,391,0,77
2022-03-17,74,P020,frukt_gronnsaker,B,liten,14.92,20.72,28,1,267,0,124
2022-03-18,75,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,189,0,78
2022-03-19,76,P020,frukt_gronnsaker,B,liten,18.03,20.72,13,1,68,0,121
2022-03-20,77,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,11,0,57
2022-03-21,78,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,468,0,50
2022-03-22,79,P020,frukt_gronnsaker,B,liten,17.61,20.72,15,1,365,0,103
2022-03-23,80,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,313,0,52
2022-03-24,81,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,244,0,69
2022-03-25,82,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,169,0,75
2022-03-26,83,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,67,0,102
2022-03-27,84,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,0,1,67
2022-03-28,85,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,458,0,49
2022-03-29,86,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,387,0,71
2022-03-30,87,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,333,0,54
2022-03-31,88,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,274,0,59
2022-04-01,89,P020,frukt_gronnsaker,B,liten,16.58,20.72,20,1,157,0,117
2022-04-02,90,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,73,0,84
2022-04-03,91,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,28,0,45
2022-04-04,92,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,475,0,60
2022-04-05,93,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,426,0,49
2022-04-06,94,P020,frukt_gronnsaker,B,liten,13.88,20.72,33,1,321,0,105
2022-04-07,95,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,246,0,75
2022-04-08,96,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,156,0,90
2022-04-09,97,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,65,0,91
2022-04-10,98,P020,frukt_gronnsaker,B,liten,18.65,20.72,10,1,0,1,65
2022-04-11,99,P020,frukt_gronnsaker,B,liten,18.23,20.72,12,1,438,0,69
2022-04-12,100,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,380,0,58
2022-04-13,101,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,315,0,65
2022-04-14,102,P020,frukt_gronnsaker,B,liten,14.09,20.72,32,1,156,0,159
2022-04-15,103,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,73,0,83
2022-04-16,104,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,0,1,73
2022-04-17,105,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,0,1,0
2022-04-18,106,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,446,0,61
2022-04-19,107,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,391,0,55
2022-04-20,108,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,323,0,68
2022-04-21,109,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,255,0,68
2022-04-22,110,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,158,0,97
2022-04-23,111,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,24,0,134
2022-04-24,112,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,0,1,24
2022-04-25,113,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,443,0,64
2022-04-26,114,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,390,0,53
2022-04-27,115,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,314,0,76
2022-04-28,116,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,229,0,85
2022-04-29,117,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,141,0,88
2022-04-30,118,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,46,0,95
2022-05-01,119,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,0,1,46
2022-05-02,120,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,430,0,77
2022-05-03,121,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,365,0,65
2022-05-04,122,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,302,0,63
2022-05-05,123,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,228,0,74
2022-05-06,124,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,144,0,84
2022-05-07,125,P020,frukt_gronnsaker,B,liten,17.82,20.72,14,1,0,1,144
2022-05-08,126,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,0,1,0
2022-05-09,127,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,457,0,50
2022-05-10,128,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,391,0,66
2022-05-11,129,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,312,0,79
2022-05-12,130,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,232,0,80
2022-05-13,131,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,141,0,91
2022-05-14,132,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,51,0,90
2022-05-15,133,P020,frukt_gronnsaker,B,liten,20.72,20.72,0,0,9,0,42
2022-05-16,134,P020,frukt_gronnsaker,B,liten,17.61,20.72,15,1,434,0,82
