MATNR,MAKTX,MTART,MATKL,WGBEZ,MEINS,ZZABC,ZZXYZ,MARC_ABC,UNIT_PRICE,TOTAL_STOCK,D_ANNUAL,ACTIVE_MONTHS,CV,MSEG_STATUS,TOTAL_NETWR,ORDER_COUNT,AVG_ORDER_QTY,NET_RECEIVED,LEAD_TIME_DAYS,SUPPLIER_COUNT,IS_ACTIVE,ABC_VALUE,ABC_VALUE_SOURCE,ABC_CUM_PCT,ABC_CLASS,XYZ_CLASS,EOQ,EOQ_FREQ,FREQ_AVVIK_PCT,EOQ_STATUS,TC_AVVIK_KR,LN_CV,LN_V,LN_DTCABS
4004453,"Filmbandasje m/abs pad 5x7,2cm",ZHAW,10050801,Sårbehandlingsproduk,STK,C,,C,0.834,500,14951.0,24.0,0.3398,AKTIV,10452.0,51.0,6.12,306.0,,,True,10452.0,EKPO,0.9956031307790713,C,X,11595.319695848013,1.289399550178299,1877.7,FOR_MANGE_ORDRER,17240.0,-1.0793980697443055,9.254644297532707,9.75504554717585
4008023,Introducer spinal G22x35 til kan G27/29,ZHAW,10050102,Anestesi kanyler,STK,C,X,C,9.25,300,600.0,15.0,1.0,AKTIV,5550.0,6.0,4.0,24.0,,,True,5550.0,EKPO,0.9985717563177098,C,Y,697.4858324629157,0.8602325267042626,248.7,FOR_MANGE_ORDRER,1145.0,0.0,8.621733370690162,7.044032897274685
4006187,Duk opr m/lim transparent 45x30cm,ZHAW,10050603,Operasjonsbekledning,STK,C,Y,C,14.48,280,970.0,21.0,1.0701,AKTIV,13800.0,8.0,4.13,33.0,,,True,13800.0,EKPO,0.9930593493082878,C,Z,708.8138874710506,1.368483345410775,192.3,FOR_MANGE_ORDRER,1298.0,0.06775210205081852,9.53249633228804,7.1693500166706
4006381,Steriliseringspose 100x300mm,ZHAW,10030899,Sterilisering forbru,STK,C,,C,0.38,1300,19300.0,24.0,0.6406,AKTIV,7560.0,17.0,1.0,17.0,,,True,7560.0,EKPO,0.997352787139601,C,Y,19517.198893068104,0.9888714105821176,759.6,FOR_MANGE_ORDRER,4978.0,-0.4453500418070794,8.93075873555827,8.512984346642183
4004441,Kat urin 2v silikon glycsprøyt 10ml/Ch20,ZHAW,10050404,Urol. Kateter/tilbh,STK,C,Y,C,23.68,75,135.0,12.0,1.1277,AKTIV,2592.72,3.0,6.0,18.0,,,True,2592.72,EKPO,0.9997256236082215,C,Z,206.77911246388342,0.6528705844193013,129.8,FOR_MANGE_ORDRER,359.0,0.12018016025610488,7.860848417647058,5.886104031450156
4001341,Tape sårlukking elast 6x100mm 10strips,ZHAW,10030906,"Hudklips, lim, tape",PSE,C,,C,1.2,749,6800.0,24.0,0.4957,AKTIV,6480.0,9.0,12.0,108.0,,,True,6480.0,EKPO,0.9982714911264161,C,X,6519.202405202649,1.0430723848324237,331.4,FOR_MANGE_ORDRER,1992.0,-0.7017843739556089,8.776630098427717,7.597396320212795
4003238,Kat urin 2v silikon glycsprøyte 5ml/Ch10,ZHAW,10050404,Urol. Kateter/tilbh,STK,C,X,C,95.12,25,385.0,23.0,0.6672,AKTIV,25732.6,13.0,4.0,52.0,,,True,25732.6,EKPO,0.9812595207246281,C,Y,174.23085813365043,2.2097118967563776,194.2,FOR_MANGE_ORDRER,2124.0,-0.4046654279376,10.155552809985366,7.661527081358517
4004070,Hakebind mors,ZHAW,10050305,Pasientstell,RUL,C,Y,C,18.84,74,682.0,24.0,0.4955,AKTIV,15205.0,15.0,50.0,700.0,5.0,1.0,True,15205.0,EKPO,0.9918739787024939,C,X,521.0535627808567,1.308886549705512,473.0,FOR_MANGE_ORDRER,3833.0,-0.7021879252120944,9.629445365788381,8.251663923605589
4006375,Steriliseringspose 150x350mm,ZHAW,10030899,Sterilisering forbru,STK,C,,C,0.7432,1300,28400.0,23.0,0.4409,AKTIV,20808.0,16.0,1.0,15.0,,,True,20808.0,EKPO,0.9870976202280902,C,X,16929.220094358432,1.6775728498836247,376.9,FOR_MANGE_ORDRER,3747.0,-0.8189371866182451,9.94314086441278,8.228977643358313
4003241,Kat urin 3v hematuri Couvelair 30ml/Ch22,ZHAW,10050404,Urol. Kateter/tilbh,STK,C,,,181.27,260,395.0,10.0,1.3935,AKTIV,45360.0,2.0,4.0,8.0,,,True,45360.0,EKPO,0.9586789285983403,C,Z,127.83983814921434,3.0898036615077453,-67.6,FOR_FÅ_ORDRER,3275.0,0.3318185679398658,10.722407984014007,8.09437844497296
4000024,Ernæringssett Flocare Infin mobil,ZHAW,10080401,Forbr BHM Ernærsyst,STK,A,Y,,22.39,2130,12900.0,24.0,1.1109,AKTIV,270685.44,9.0,48.0,432.0,,,True,270685.44,EKPO,0.7090957247315164,A,Z,2078.731705260795,6.2057070507718946,-27.5,OK,485.0,0.10517049760553965,12.50871638199457,6.186208623900494
4001345,"Tubebandasje netting lateks nr1 1,8cm",ZHAW,10050801,Sårbehandlingsproduk,RUL,C,,C,20.78,50,232.0,24.0,0.8917,AKTIV,4945.64,12.0,17.0,238.0,,,True,4945.64,EKPO,0.9986980940620555,C,Y,289.36889943720877,0.8017447640406932,648.4,FOR_MANGE_ORDRER,3378.0,-0.11462552584130324,8.506463837203151,8.12533508671429
4009895,kapnograf samplingslange LP voks/barn,ZHAW,10060103,"MTU, Defibrillatorer",STK,C,,B,83.63,100,310.0,6.0,2.0813,AKTIV,20970.0,4.0,2.0,10.0,,,True,20970.0,EKPO,0.9869286753873451,C,Z,166.73640376088468,1.8592220595363713,7.6,OK,7.0,0.7329926984820687,9.950895809931119,2.0794415416798357
4001133,"Tube endotrach preform oral m/cuff 4,0mm",ZHAW,10050104,Anestesi luftveiprod,STK,C,Y,,26.42,180,210.0,15.0,0.8921,AKTIV,4600.0,2.0,1.0,2.0,,,True,4600.0,EKPO,0.9988916823755337,C,Y,244.1596380276366,0.8600930182253546,16.3,OK,15.0,-0.11417704506239927,8.434028950155469,2.772588722239781
4006778,Sutur rask resorb mult uf 4/0 SH 70cm,ZHAW,10030908,Suturer,STK,B,,C,22.94,648,5190.0,19.0,0.9078,AKTIV,116470.75,18.0,6.71,141.0,,,True,116470.75,EKPO,0.8674217403209624,B,Y,1302.6195858835622,3.9842791066891885,125.9,FOR_MANGE_ORDRER,2096.0,-0.09673118895977176,11.66540403331223,7.64826303090192
4002477,Tape sårlukking elast 13x100mm 6strips,ZHAW,10030906,"Hudklips, lim, tape",PSE,C,Z,C,2.84,880,20441.0,24.0,0.2733,AKTIV,40800.0,34.0,12.0,408.0,,,True,40800.0,EKPO,0.9649265514350294,C,X,7347.211313451318,2.7821440173602325,511.0,FOR_MANGE_ORDRER,8918.0,-1.2971851860481147,10.616461869895815,9.095939111666207
4008458,Sutur stål 7 CCS 4x45cm,ZHAW,10030908,Suturer,STK,C,X,C,168.58,180,2184.0,19.0,0.5933,AKTIV,445060.0,43.0,4.78,213.0,,,True,445060.0,EKPO,0.5531345513499779,A,Y,311.7122887456255,7.006461018231672,206.9,FOR_MANGE_ORDRER,7328.0,-0.5220551057175394,13.005966630405643,8.89959435992585
4001354,"Hanske opr syntetisk 8,0",ZHAW,10050604,Operasjonshansker,PAR,B,Y,C,12.26,650,5350.0,24.0,0.6409,AKTIV,59579.6,13.0,2.0,26.0,,,True,59579.6,EKPO,0.9413166607473838,B,Y,1809.0988085741308,2.9572735190825123,119.8,FOR_MANGE_ORDRER,1448.0,-0.44488184047195584,10.99508529671002,7.278628942320682
4003004,Bandasjekit Renasys F Soft Port S,ZHAW,10050801,Sårbehandlingsproduk,STK,C,,C,327.97,25,475.0,21.0,0.5946,AKTIV,121348.8,13.0,30.0,390.0,,,True,121348.8,EKPO,0.8597181305811448,B,Y,104.22223365709715,4.5575687963357545,42.6,OK,435.0,-0.5198663684181397,11.706432563028132,6.077642243349034
4006098,Sutur hud sort 2/0 FSLX 75cm,ZHAW,10030908,Suturer,STK,C,,C,11.47,612,7992.0,24.0,0.3643,AKTIV,91677.0,37.0,6.0,222.0,,,True,91677.0,EKPO,0.9010872616651419,B,X,2286.0022860034287,3.4960594960612443,429.2,FOR_MANGE_ORDRER,9126.0,-1.009777574967619,11.42603771670189,9.118992332516877
4007817,Stomipose 2D NovaL2 tømb beige maxi 55cm,ZHAW,10050701,Stomiprodukter,STK,C,,C,0.01,120,840.0,20.0,0.6389,AKTIV,84.0,9.0,3.11,28.0,,,True,84.0,EKPO,0.9999972791663987,C,Y,25099.800796022268,0.03346640106136302,13346.3,FOR_MANGE_ORDRER,3325.0,-0.4480073313738394,4.442651256490317,8.109525659752872
4001359,"Hanske opr lateks 6,0",ZHAW,10050604,Operasjonshansker,PAR,C,Y,C,3.95,650,4000.0,24.0,0.4637,AKTIV,17606.56,11.0,8.0,88.0,,,True,17606.56,EKPO,0.9905423531618808,C,X,2755.891273047752,1.451436070471816,278.9,FOR_MANGE_ORDRER,2235.0,-0.7685174875847219,9.776083634252549,7.71244383427499
4008379,Veneportnål safe u/Y G19x20mm,ZHAW,10050108,Venekanyl/-port/-nål,STK,B,,C,60.68,120,2016.0,24.0,0.5533,AKTIV,101463.76,42.0,3.98,167.0,,,True,101463.76,EKPO,0.887776310751899,B,Y,499.17532518501577,4.038661164296901,420.0,FOR_MANGE_ORDRER,10275.0,-0.5918549290780729,11.527466825060614,9.237566358229774
4002475,Tubebandasje bomull 8cmx20m,ZHAW,10050801,Sårbehandlingsproduk,RUL,C,,C,28.0,55,319.0,24.0,0.627,AKTIV,9408.0,7.0,48.0,336.0,,,True,9408.0,EKPO,0.9963180500856572,C,Y,292.3122107805772,1.091298920247488,220.7,FOR_MANGE_ORDRER,1243.0,-0.4668087383492164,9.149421957006766,7.126087273299125
4004259,Maske aerosol barn,ZHAW,10050505,Oksygenbehandling,STK,C,X,C,16.54,71,450.0,21.0,0.7149,AKTIV,695.0,2.0,1.0,2.0,,,True,695.0,EKPO,0.9999479849136297,C,Y,451.71980914433874,0.9961927524329818,0.4,OK,0.0,-0.335612606209331,6.54534966033442,0.0
4004825,Fiksering plaster kateter/dren Ch 8-36,ZHAW,10050701,Stomiprodukter,STK,A,,C,41.23,2200,33400.0,24.0,0.3118,AKTIV,1374600.0,55.0,16.8,918.0,,,True,1374600.0,EKPO,0.15573871792153368,A,X,2464.8880407843567,13.55031118953854,102.9,FOR_MANGE_ORDRER,5307.0,-1.165393322358461,14.133674065153736,8.576970395452099
4006174,"Sprøyte insulin safety 0,5ml G29x12,7mm",ZHAW,10050109,Sprøyter og kanyler,STK,C,,C,0.61,1600,46420.0,24.0,0.1899,AKTIV,21374.52,21.0,17.9,396.0,,,True,21374.52,EKPO,0.9865869371930465,C,X,23890.11730649376,1.9430628742614928,440.4,FOR_MANGE_ORDRER,5230.0,-1.6612576611638967,9.970001620994433,8.562357743370612
4008099,Steriliseringspapir 77/77Inter 130x150cm,ZHAW,10030899,Sterilisering forbru,STK,C,,C,14.56,500,7652.0,24.0,0.2824,AKTIV,107666.0,37.0,4.11,152.0,,,True,107666.0,EKPO,0.8801337817331676,B,X,1985.3515756965762,3.854229192285621,380.0,FOR_MANGE_ORDRER,8696.0,-1.26443077336305,11.586798409507123,9.070733417589766
4008449,Sutur resorb mult lilla 1 CT 90cm,ZHAW,10030908,Suturer,STK,C,,C,25.25,288,648.0,12.0,1.2323,AKTIV,14576.0,4.0,4.0,20.0,,,True,14576.0,EKPO,0.9925990541856654,C,Z,438.72001039928927,1.4770240350109405,35.4,OK,103.0,0.20888234196194036,9.587200223074012,4.6443908991413725
4008507,Hanske opr lateks suprem 7,ZHAW,10050604,Operasjonshansker,PAR,,,C,4.83,1500,21250.0,23.0,0.3793,AKTIV,113550.54,33.0,2.11,76.0,,,True,113550.54,EKPO,0.8729945536361371,B,X,5744.292333258979,3.699324262618783,346.0,FOR_MANGE_ORDRER,7448.0,-0.9694278302872837,11.64001210974909,8.915835074176277
4008076,Kat urin tappe prefukt kvinne Ch16,ZHAW,10050404,Urol. Kateter/tilbh,STK,C,,C,0.7923,135,1060.0,23.0,0.6232,AKTIV,240.0,7.0,5.0,35.0,,,True,240.0,EKPO,0.9999886679160097,C,Y,3167.661282517007,0.3346317378850966,945.9,FOR_MANGE_ORDRER,2147.0,-0.4728877844255986,5.484796933490655,7.672292455628756
4044453,Skalpklips steril,ZHAW,10030906,"Hudklips, lim, tape",STK,,,,7.58,1400,1000.0,3.0,3.0919,NY_ARTIKKEL,15150.6,1.0,10.0,10.0,,,True,15150.6,EKPO,0.9919969898378358,C,Z,994.7089575801745,1.0053191864610298,-50.3,FOR_FÅ_ORDRER,383.0,1.128785788675657,9.625861415922168,5.950642552587727
4006770,Sutur hud sort 5/0 FS-2 45cm,ZHAW,10030908,Suturer,STK,C,X,C,11.47,576,5042.0,24.0,0.5618,AKTIV,60702.0,36.0,3.97,147.0,,,True,60702.0,EKPO,0.9374072594326295,B,Y,1815.7261295433677,2.7768504941149907,548.2,FOR_MANGE_ORDRER,9656.0,-0.5766093643119938,11.013748399220034,9.175438319966918
4002482,Kanyle injeksjon grønn 21Gx80mm,ZHAW,10050109,Sprøyter og kanyler,STK,C,Y,C,0.1705,500,25303.0,24.0,0.3611,AKTIV,4828.8,40.0,6.0,246.0,,,True,4828.8,EKPO,0.9987767790986101,C,X,33362.18204218417,0.75843360509232,2537.0,FOR_MANGE_ORDRER,13884.0,-1.0186003506987251,8.482560337921795,9.538564399740899
4008079,Fistelnål butt 15Gx20mm m/sl 30cm,ZHAW,10060502,"MTU, Dialyse",STK,C,,C,6.9,850,14551.0,24.0,0.4042,AKTIV,93365.4,25.0,10.0,250.0,,,True,93365.4,EKPO,0.8988421334352507,B,X,3976.9717559754035,3.658814015497372,241.6,FOR_MANGE_ORDRER,4690.0,-0.9058454740126164,11.444286816453198,8.453401058328458
4005883,Sutur langresor mono 0 MO-2 Lp150cm,ZHAW,10030908,Suturer,STK,C,,C,45.95,408,1224.0,18.0,0.894,AKTIV,52944.0,6.0,8.0,48.0,,,True,52944.0,EKPO,0.9499737349074766,B,Y,446.97021393336087,2.738437510698391,9.6,OK,17.0,-0.11204950380862289,10.877008917864554,2.8903717578961645
4035931,Maske hel NIV NV str L,ZHAW,10080601,Forbr BHM Resp.utst,STK,,X,C,383.49,65,616.0,24.0,0.6184,AKTIV,96300.0,21.0,5.14,114.0,,,True,96300.0,EKPO,0.895769511337464,B,Y,109.75996653718475,5.612246608979332,87.1,FOR_MANGE_ORDRER,1706.0,-0.48061978170892494,11.475233981948293,7.442492722794441
4005868,Sutur resorb mult lilla 2/0 SH 70cm,ZHAW,10030908,Suturer,STK,B,,C,17.86,324,3492.0,20.0,0.7742,AKTIV,67508.0,15.0,7.0,105.0,,,True,67508.0,EKPO,0.9290039562071101,B,Y,1210.9522596452668,2.8836809809685953,160.1,FOR_MANGE_ORDRER,2131.0,-0.2559250408385893,11.120016201305855,7.664815785285735
4002677,Bandasje skum m/silik/kleb 10x20cm,ZHAW,10050801,Sårbehandlingsproduk,STK,C,,C,24.68,200,3690.0,24.0,0.2974,AKTIV,60480.0,12.0,24.0,288.0,,,True,60480.0,EKPO,0.9393750089030019,B,X,1058.9397161917966,3.4846176260818065,72.2,FOR_MANGE_ORDRER,791.0,-1.2126772449560823,11.010084545108258,6.674561391814426
4035953,Kateter føring PCI AL 6F 0.75 100cm,ZHAW,10030703,Radiol. Vaskul. Prod,STK,,X,,315.18,8,126.0,16.0,0.9496,AKTIV,42359.0,27.0,4.83,140.0,,,True,42359.0,EKPO,0.9618916941276532,C,Y,54.7566132382026,2.301091914722226,486.7,FOR_MANGE_ORDRER,6968.0,-0.05171443568667877,10.653959799715343,8.84922702143852
4038643,Fistelnål spiss safty 30cm sl 15Gx25mm,ZHAW,10050606,Operasjonsprodukter,STK,,X,,6.45,550,700.0,7.0,1.6351,AKTIV,9672.0,3.0,1.0,3.0,,,True,9672.0,EKPO,0.9960857752873086,C,Z,902.1937088963173,0.775886589650833,93.3,FOR_MANGE_ORDRER,262.0,0.4917039645584037,9.177093778182547,5.572154032177765
4008247,"Filter injeksjon 0,2µm",ZHAW,10050108,Venekanyl/-port/-nål,STK,B,,C,11.57,1350,15150.0,24.0,0.4025,AKTIV,135000.0,35.0,8.0,288.0,,,True,135000.0,EKPO,0.8432300945046373,B,X,3133.7927294603687,4.834397583980863,262.0,FOR_MANGE_ORDRER,6875.0,-0.9100601821235189,11.813037464800539,8.83579236650274
4008473,Stomipose 1D tømb softcvx sort 13-52mm,ZHAW,10060499,"MTU, operas./kirugi",STK,C,,C,0.5038,100,470.0,19.0,0.7585,AKTIV,255.0,16.0,3.0,48.0,,,True,255.0,EKPO,0.9999867193019296,C,Y,2645.151061198987,0.17768361395093998,4402.4,FOR_MANGE_ORDRER,5736.0,-0.2764124801935502,5.545177444479562,8.654691704601872
4033704,Desinfeksjonspropp åpne male luer 5stk,ZHAW,10050108,Venekanyl/-port/-nål,PAK,,,,402.91,12,302.0,22.0,0.5884,AKTIV,101425.0,13.0,2.12,30.75,,,True,101425.0,EKPO,0.8885998031813771,B,Y,74.97734884179204,4.027883149579524,61.4,FOR_MANGE_ORDRER,705.0,-0.5303482902548545,11.52708474752814,6.559615237493242
4008436,Ernæringssett Applix Hydrobag,ZHAW,10080401,Forbr BHM Ernærsyst,STK,A,Y,C,17.78,886,12285.0,24.0,0.3073,AKTIV,250681.2,20.0,19.4,388.0,3.0,1.0,True,250681.2,EKPO,0.7237698718593719,A,X,2276.4196920105105,5.396632283192917,85.3,FOR_MANGE_ORDRER,1589.0,-1.179930809845698,12.431941280429031,7.371489295214277
4009261,Trokarhylse laparo m/ballong 12x100mm,ZHAW,10030907,Laparosk prod forbr,STK,B,,C,115.0,204,3516.0,24.0,0.3046,AKTIV,345600.0,36.0,8.0,288.0,,,True,345600.0,EKPO,0.6047158953064679,A,X,478.85733556674995,7.342479145356832,145.1,FOR_MANGE_ORDRER,4733.0,-1.1887558385210757,12.75304020942637,8.46252579007393
4008456,Sutur resorb mult lilla 4/0 SH 70cm,ZHAW,10030908,Suturer,STK,C,,C,17.85,252,612.0,7.0,2.0164,AKTIV,12858.0,5.0,4.0,20.0,,,True,12858.0,EKPO,0.9938142862467375,C,Z,507.0925528371099,1.2068802757523218,107.1,FOR_MANGE_ORDRER,502.0,0.7013137432263387,9.461799234270439,6.220590170099739
4008291,Sutur resorb mult ufarget 4/0  FS-2 45cm,ZHAW,10030908,Suturer,STK,C,,C,17.86,504,2088.0,18.0,0.8355,AKTIV,38574.0,15.0,4.0,60.0,,,True,38574.0,EKPO,0.9668517577884979,C,Y,936.3865168009334,2.229848425341956,236.3,FOR_MANGE_ORDRER,2777.0,-0.17972493094668862,10.56035967723136,7.9294865233142895
4001573,Tape mikroporøs m/dispenser 50mm,ZHAW,10050801,Sårbehandlingsproduk,STK,C,,C,11.25,66,1639.0,24.0,0.4568,AKTIV,19926.0,9.0,30.0,280.0,,,True,19926.0,EKPO,0.9880914653719863,C,X,1045.3069724567356,1.5679604586851035,187.0,FOR_MANGE_ORDRER,1433.0,-0.7835096206403366,9.899830875032585,7.2682230211595655
4004241,Kompress salve steril 10x10cm,ZHAW,10050801,Sårbehandlingsproduk,STK,C,,C,1.83,500,17260.0,24.0,0.365,AKTIV,27550.0,29.0,5.0,145.0,,,True,27550.0,EKPO,0.9788885496577715,C,X,8410.571022114538,2.052179329395947,606.6,FOR_MANGE_ORDRER,8015.0,-1.0078579253996456,10.22379411156297,8.989194823324645
4008106,Vakumrør serum u/gel m/aktivator rød 4ml,ZHAW,10040101,Blodprøvetakingsutst,STK,C,Y,C,1.1738,1300,6600.0,23.0,0.8215,AKTIV,6971.28,5.0,24.0,120.0,,,True,6971.28,EKPO,0.9981092511419516,C,Y,6493.899256343757,1.016338526279507,146.0,FOR_MANGE_ORDRER,660.0,-0.19662334150481428,8.849697566476065,6.493753839851686
4008289,Sutur hud 2-0 FSL 75cm,ZHAW,10030908,Suturer,STK,C,Y,C,10.22,288,3420.0,24.0,0.4582,AKTIV,35324.0,24.0,4.0,95.0,,,True,35324.0,EKPO,0.969832672026375,C,X,1584.23001354353,2.15877743178865,455.9,FOR_MANGE_ORDRER,6053.0,-0.7804495089627419,10.472346207552729,8.708474489581665
4008254,SVK 2løp Certofix 7Fr 15cm,ZHAW,10050108,Venekanyl/-port/-nål,STK,C,,C,151.56,123,559.0,24.0,0.5279,AKTIV,68541.6,15.0,4.0,60.0,,,True,68541.6,EKPO,0.9284558435432776,B,Y,166.31990847658955,3.3609927104949215,123.1,FOR_MANGE_ORDRER,1713.0,-0.6388484071525664,11.13521072876223,7.446585099157725
4044864,"Larynxmaske gel plus m/sugekanal 4,0",ZHAW,10070398,Ambulanse medutstyr,STK,,X,,110.0,290,300.0,4.0,2.4792,NY_ARTIKKEL,55000.0,3.0,16.67,50.0,,,True,55000.0,EKPO,0.9473493706936014,B,Z,143.01938838683884,2.0976176963403033,-28.5,OK,179.0,0.9079359274914015,10.915106645867503,5.19295685089021
4008447,Sutur resorb mult lilla 0 CT 70cm,ZHAW,10030908,Suturer,STK,B,,C,19.11,396,4500.0,24.0,0.5049,AKTIV,85304.0,31.0,4.0,124.0,,,True,85304.0,EKPO,0.9103592607824162,B,Y,1328.9435848843764,3.386148254285391,357.7,FOR_MANGE_ORDRER,7101.0,-0.683394889117267,11.35398834840901,8.868131713503033
4006037,Sutur resorb mult lilla 2/0 CT-1 70cm,ZHAW,10030908,Suturer,STK,C,,C,18.38,216,108.0,2.0,3.5119,NY_ARTIKKEL,2064.0,1.0,3.0,3.0,,,True,2064.0,EKPO,0.9997779926116244,C,Z,209.92770401744738,0.5144628266454244,-2.8,OK,0.0,1.2561572015633835,7.632885505395133,0.0
4008122,Urostomipose 2D klar Nova2 M 55mm,ZHAW,10050701,Stomiprodukter,STK,C,,C,0.0955,100,2020.0,23.0,0.4751,AKTIV,181.0,20.0,10.0,220.0,3.0,1.0,True,181.0,EKPO,0.9999951892777978,C,X,12595.187313235852,0.1603787184552032,6135.2,FOR_MANGE_ORDRER,7261.0,-0.7442299707892613,5.204006687076795,8.89041055197428
4004071,"Bomullsdotter 0,5g bulk",ZHAW,10050305,Pasientstell,PSE,C,Z,C,51.48,94,1626.0,24.0,0.2379,AKTIV,76455.36,21.0,72.0,1512.0,,,True,76455.36,EKPO,0.9207403708845174,B,X,486.71152841093857,3.3407879310126827,214.3,FOR_MANGE_ORDRER,3661.0,-1.435904861673225,11.244475399525491,8.205764725234456
4002741,Innførerhylse femoralis B 8Fr 10cm,ZHAW,10030703,Radiol. Vaskul. Prod,STK,,X,,115.76,290,2440.0,16.0,0.8727,AKTIV,309280.0,31.0,8.5,264.0,,,True,309280.0,EKPO,0.6662899542453603,A,Y,397.59991768161683,6.136822196109861,152.6,FOR_MANGE_ORDRER,4242.0,-0.1361634248128714,12.64200552775302,8.353025845202325
4004451,Sårfyller hydrofiber 2x45cm,ZHAW,10050801,Sårbehandlingsproduk,STK,C,,C,22.02,70,535.0,23.0,0.6634,AKTIV,11440.0,13.0,8.0,96.0,,,True,11440.0,EKPO,0.9948990242508234,C,Y,426.8731760685678,1.253299644937315,418.6,FOR_MANGE_ORDRER,3176.0,-0.41037715246918505,9.344958673700944,8.063692634269517
4006367,Steriliseringspapir 77/77Inter 100x100cm,ZHAW,10030899,Sterilisering forbru,STK,A,,A,7.45,1500,78650.0,24.0,0.1236,AKTIV,549960.0,38.0,18.74,692.0,,,True,549960.0,EKPO,0.48945236881195364,A,X,8898.19376890576,8.838872477113055,115.0,FOR_MANGE_ORDRER,4076.0,-2.0907047339585465,13.217602645603575,8.313116702819253
4006027,Sutur resorb mult lilla 3/0 SH 70cm,ZHAW,10030908,Suturer,STK,A,,C,17.39,1404,12744.0,24.0,0.3311,AKTIV,225368.0,36.0,10.0,360.0,,,True,225368.0,EKPO,0.7484893169349187,A,X,2344.4108470288384,5.435907283977532,231.1,FOR_MANGE_ORDRER,6577.0,-1.1053348344289364,12.325494337855066,8.791486026749002
4001754,Bind støtte elastisk 10cmx4m,ZHAW,10050801,Sårbehandlingsproduk,RUL,C,,C,5.06,320,4051.0,24.0,0.5611,AKTIV,24864.0,21.0,20.0,420.0,,,True,24864.0,EKPO,0.9822815038558408,C,Y,2450.3972413297,1.6532013388171045,535.1,FOR_MANGE_ORDRER,5590.0,-0.5778561362252107,10.12121647114884,8.628913441026645
4002292,Ventil mottrykks Antisifon,ZHAW,10050103,Infusjon/transfj. Pr,STK,C,X,C,9.77,895,10223.0,24.0,0.4974,AKTIV,100136.7,21.0,5.0,105.0,,,True,100136.7,EKPO,0.8894128356128576,B,X,2801.3832670312104,3.6492686025193226,187.7,FOR_MANGE_ORDRER,3352.0,-0.6983607476128327,11.514301517775154,8.117610746466228
4008378,Veneportnål safe m/Y G19x25mm,ZHAW,10050108,Venekanyl/-port/-nål,STK,C,,C,62.27,240,840.0,22.0,0.6851,AKTIV,44544.0,8.0,8.0,64.0,,,True,44544.0,EKPO,0.9597695574251747,C,Y,318.07595651973867,2.64087864166455,51.5,FOR_MANGE_ORDRER,346.0,-0.3781904659732836,10.704255193154744,5.849324779946859
4005885,Sutur resorb mult lilla 0 CT-1 70cm,ZHAW,10030908,Suturer,STK,C,,C,19.11,432,1872.0,13.0,0.9577,AKTIV,33024.0,6.0,8.0,48.0,,,True,33024.0,EKPO,0.9734169360721943,C,Y,857.1428571428571,2.184,37.4,OK,166.0,-0.043220702454563435,10.405020129390525,5.117993812416755
4009909,"Probetrekk UL steril gel+strikk 8,9X91cm",ZHAW,10060206,"MTU, bilde., ultraly",STK,B,Y,,44.0,264,5688.0,24.0,0.4106,AKTIV,249216.0,58.0,4.07,232.0,,,True,249216.0,EKPO,0.7257933127201538,A,X,984.6549926474016,5.776642623531423,402.0,FOR_MANGE_ORDRER,13948.0,-0.8901357743973038,12.426079281867228,9.543163100092235
4045034,Nakkebur Capri 16x14 6mm,ZHAW,10030508,Ryggkirurgi implant,STK,,X,,3466.0,10,2.0,1.0,4.7958,NY_ARTIKKEL,41592.0,1.0,12.0,22.0,,,True,41592.0,EKPO,0.9639227115247474,C,Z,2.0803257767871157,0.9613878856458857,-48.0,OK,319.0,1.5677405348778912,10.63568716285973,5.768320995793772
4002546,Filmbandasje m/abs pad 8x10cm,ZHAW,10050801,Sårbehandlingsproduk,STK,C,,C,1.48,850,6400.0,24.0,0.6304,AKTIV,8640.0,16.0,8.0,128.0,,,True,8640.0,EKPO,0.9968320253041892,C,Y,5694.947974514994,1.1238030669709589,611.9,FOR_MANGE_ORDRER,4433.0,-0.46140074043846774,9.0642735958414,8.397057390176256
4007774,Sutur resormult antib lilla 3/0 SH 70cm,ZHAW,10030908,Suturer,STK,,X,,20.64,1606,4801.0,19.0,0.9205,AKTIV,133740.0,22.0,8.18,180.0,,,True,133740.0,EKPO,0.845408230803319,B,Y,1320.8139227781676,3.634879915485517,202.6,FOR_MANGE_ORDRER,3699.0,-0.08283827830900452,11.803660372774573,8.216088098632316
4032344,"Slange respirato Hamilton C1/T1/MR1 4,8m",ZHAW,10060510,"MTU, pasientovervåk",STK,C,,,559.05,10,189.0,17.0,0.8921,AKTIV,96844.0,11.0,2.0,22.0,5.0,1.0,True,96844.0,EKPO,0.8942039623086058,B,Y,50.354258824933815,3.7534064528105664,46.5,OK,416.0,-0.11417704506239927,11.480867041276339,6.0330862217988015
4001449,"Tube endotrach preform oral m/cuff 6,0mm",ZHAW,10050104,Anestesi luftveiprod,STK,C,Y,,24.13,190,160.0,12.0,1.199,AKTIV,3480.0,2.0,2.5,5.0,,,True,3480.0,EKPO,0.9993711154865748,C,Z,223.00364521020956,0.7174770611896477,39.4,OK,60.0,0.18148787604537725,8.15507488781144,4.110873864173311
