unit_id,condition,age_months,brand,cosmetic_grade,functional_grade,new_price_nok,ev_repair,ev_refurbish,ev_recycle,ev_dispose,optimal_action,optimal_value
492,2,28,ElektroNor,3,1,4800.0,-705.8136000000001,96.16639999999995,256.32,-180.0,recycle,256.32
493,2,30,FjordLine,2,1,2400.0,-826.716,-239.88099999999997,68.16,-180.0,recycle,68.16
494,3,25,NordicTech,3,4,6200.0,1127.814,1619.1659375000002,366.08,-180.0,refurbish,1619.1659375000002
495,3,28,ViksTek,4,2,3600.0,-190.99153199999986,514.1264000000001,162.24,-180.0,refurbish,514.1264000000001
496,3,17,ElektroNor,2,3,4800.0,379.2710400000002,1033.7306000000003,256.32,-180.0,refurbish,1033.7306000000003
497,2,25,NordicTech,2,2,6200.0,-446.43999999999994,443.4350000000001,366.08,-180.0,refurbish,443.4350000000001
498,3,14,NordicTech,2,4,6200.0,1109.6560800000002,1640.8539500000004,366.08,-180.0,refurbish,1640.8539500000004
499,1,34,NordicTech,1,1,6200.0,-887.75052,-330.87238749999995,366.08,-180.0,recycle,366.08
500,5,14,NordicTech,5,5,6200.0,3667.62,2591.7650000000003,366.08,-180.0,repair,3667.62
501,2,25,ViksTek,3,2,3600.0,-607.26,69.21500000000009,162.24,-180.0,recycle,162.24
502,3,15,NordicTech,2,3,6200.0,772.1312000000001,1493.6742500000005,366.08,-180.0,refurbish,1493.6742500000005
503,2,31,ElektroNor,2,1,4800.0,-735.7583999999999,51.74735000000001,256.32,-180.0,recycle,256.32
504,5,14,ElektroNor,5,5,4800.0,2663.736,1911.47,256.32,-180.0,repair,2663.736
505,5,9,ViksTek,5,5,3600.0,1926.384,1379.66,162.24,-180.0,repair,1926.384
506,1,31,FjordLine,1,1,2400.0,-911.86176,-472.73147499999993,68.16,-180.0,recycle,68.16
507,2,32,ElektroNor,2,2,4800.0,-577.6788,192.93439999999998,256.32,-180.0,recycle,256.32
508,1,22,NordicTech,1,1,6200.0,-882.1791599999999,-312.86316249999993,366.08,-180.0,recycle,366.08
509,2,21,NordicTech,1,2,6200.0,-487.3864,411.8927000000002,366.08,-180.0,refurbish,411.8927000000002
510,2,17,ViksTek,1,2,3600.0,-654.1464,33.672200000000174,162.24,-180.0,recycle,162.24
511,4,15,NordicTech,5,3,6200.0,2139.4400000000005,2169.5810000000006,366.08,-180.0,refurbish,2169.5810000000006
512,4,19,NordicTech,4,5,6200.0,2660.0249599999997,2288.5061,366.08,-180.0,repair,2660.0249599999997
513,4,15,ElektroNor,4,3,4800.0,1400.2963200000002,1539.39848,256.32,-180.0,refurbish,1539.39848
514,3,18,ElektroNor,3,3,4800.0,520.8172800000004,1107.7952,256.32,-180.0,refurbish,1107.7952
515,3,12,ElektroNor,3,3,4800.0,602.1715200000003,1163.4368,256.32,-180.0,refurbish,1163.4368
516,2,20,ViksTek,1,2,3600.0,-661.809,23.61200000000015,162.24,-180.0,recycle,162.24
517,3,18,ViksTek,2,2,3600.0,-249.50567999999984,491.2520000000002,162.24,-180.0,refurbish,491.2520000000002
518,2,30,FjordLine,1,3,2400.0,-685.584,-121.82619999999994,68.16,-180.0,recycle,68.16
519,1,34,NordicTech,1,1,6200.0,-887.75052,-330.87238749999995,366.08,-180.0,recycle,366.08
520,1,16,NordicTech,1,1,6200.0,-879.39348,-303.8585499999999,366.08,-180.0,recycle,366.08
521,2,25,NordicTech,2,2,6200.0,-446.43999999999994,443.4350000000001,366.08,-180.0,refurbish,443.4350000000001
522,5,3,ViksTek,5,4,3600.0,1923.9215999999992,1400.7956,162.24,-180.0,repair,1923.9215999999992
523,4,14,ElektroNor,5,4,4800.0,1944.9888,1733.1331999999998,256.32,-180.0,repair,1944.9888
524,1,25,ElektroNor,2,1,4800.0,-888.672,-361.94124999999997,256.32,-180.0,recycle,256.32
525,4,12,NordicTech,3,5,6200.0,2630.3136000000004,2312.8970000000004,366.08,-180.0,repair,2630.3136000000004
526,3,23,ViksTek,4,3,3600.0,200.32972800000027,714.8222600000003,162.24,-180.0,refurbish,714.8222600000003
527,1,40,NordicTech,1,1,6200.0,-890.5362,-339.87699999999995,366.08,-180.0,recycle,366.08
528,4,11,ViksTek,4,4,3600.0,1252.0803839999996,1187.332196,162.24,-180.0,repair,1252.0803839999996
529,3,23,ElektroNor,2,2,4800.0,-79.8830399999998,777.2360000000002,256.32,-180.0,refurbish,777.2360000000002
530,3,16,ViksTek,3,3,3600.0,195.71712,728.3228000000003,162.24,-180.0,refurbish,728.3228000000003
531,5,8,NordicTech,5,5,6200.0,3916.139999999999,2694.08,366.08,-180.0,repair,3916.139999999999
532,3,21,ViksTek,3,3,3600.0,144.07872000000006,692.7705500000003,162.24,-180.0,refurbish,692.7705500000003
533,3,34,ElektroNor,3,3,4800.0,303.8726400000003,959.4176,256.32,-180.0,refurbish,959.4176
534,3,27,FjordLine,4,4,2400.0,-45.66916799999997,356.8780399999999,68.16,-180.0,refurbish,356.8780399999999
535,1,28,ViksTek,1,1,3600.0,-902.9719200000001,-423.78745000000004,162.24,-180.0,recycle,162.24
536,1,29,FjordLine,1,1,2400.0,-911.4758400000001,-471.462025,68.16,-180.0,recycle,68.16
537,4,8,ViksTek,4,5,3600.0,1427.37216,1252.0256,162.24,-180.0,repair,1427.37216
538,3,28,FjordLine,3,3,2400.0,-241.6569599999998,270.9356,68.16,-180.0,refurbish,270.9356
539,3,16,NordicTech,2,3,6200.0,756.6572800000001,1482.4652000000006,366.08,-180.0,refurbish,1482.4652000000006
540,1,32,ElektroNor,1,1,4800.0,-896.11824,-381.4744,256.32,-180.0,recycle,256.32
541,3,16,ElektroNor,3,3,4800.0,547.9353600000002,1126.3424,256.32,-180.0,refurbish,1126.3424
542,2,22,ElektroNor,2,2,4800.0,-539.7947999999999,238.9424,256.32,-180.0,recycle,256.32
543,4,13,NordicTech,5,3,6200.0,2195.2480000000005,2199.306200000001,366.08,-180.0,refurbish,2199.306200000001
544,2,20,ElektroNor,2,1,4800.0,-713.0279999999999,92.86700000000008,256.32,-180.0,recycle,256.32
545,2,32,NordicTech,3,2,6200.0,-426.3770999999999,454.0568000000002,366.08,-180.0,refurbish,454.0568000000002
546,3,19,NordicTech,3,3,6200.0,906.8697600000004,1555.3067750000002,366.08,-180.0,refurbish,1555.3067750000002
547,1,29,ViksTek,1,1,3600.0,-903.25056,-424.69566249999997,162.24,-180.0,recycle,162.24
548,1,26,ViksTek,1,1,3600.0,-902.41464,-421.97102499999994,162.24,-180.0,recycle,162.24
549,2,25,ElektroNor,3,2,4800.0,-506.2799999999999,266.71999999999997,256.32,-180.0,refurbish,266.71999999999997
550,4,23,ViksTek,4,5,3600.0,1125.1449599999999,1108.8986,162.24,-180.0,repair,1125.1449599999999
551,3,24,FjordLine,3,3,2400.0,-213.27167999999983,290.72480000000013,68.16,-180.0,refurbish,290.72480000000013
552,5,8,ViksTek,5,5,3600.0,1951.0079999999998,1389.92,162.24,-180.0,repair,1951.0079999999998
553,1,33,NordicTech,1,1,6200.0,-887.28624,-329.37161875,366.08,-180.0,recycle,366.08
554,5,0,FjordLine,5,5,2400.0,1179.0,845.0,68.16,-180.0,repair,1179.0
555,4,19,NordicTech,4,4,6200.0,2480.5237119999997,2231.135978,366.08,-180.0,repair,2480.5237119999997
556,4,19,ElektroNor,3,4,4800.0,1552.5369599999997,1565.58848,256.32,-180.0,refurbish,1565.58848
557,5,4,NordicTech,5,5,6200.0,4081.8199999999993,2762.29,366.08,-180.0,repair,4081.8199999999993
558,3,20,ElektroNor,4,3,4800.0,599.2569600000002,1138.4312000000002,256.32,-180.0,refurbish,1138.4312000000002
559,2,28,ViksTek,1,1,3600.0,-794.8596,-111.36234999999994,162.24,-180.0,recycle,162.24
560,3,23,FjordLine,3,3,2400.0,-206.17535999999984,295.6721000000002,68.16,-180.0,refurbish,295.6721000000002
561,3,22,NordicTech,1,2,6200.0,34.38693999999998,1063.9190000000003,366.08,-180.0,refurbish,1063.9190000000003
562,3,21,ElektroNor,4,4,4800.0,868.697472,1240.33334,256.32,-180.0,refurbish,1240.33334
563,4,20,FjordLine,4,5,2400.0,520.7136,613.616,68.16,-180.0,refurbish,613.616
564,3,23,ViksTek,3,4,3600.0,320.9402400000002,760.6289750000002,162.24,-180.0,refurbish,760.6289750000002
565,2,35,ViksTek,4,2,3600.0,-618.3282,49.75880000000002,162.24,-180.0,recycle,162.24
566,2,21,ViksTek,2,1,3600.0,-766.0128,-66.3729249999999,162.24,-180.0,recycle,162.24
567,1,29,NordicTech,1,1,6200.0,-885.42912,-323.36854374999996,366.08,-180.0,recycle,366.08
568,2,23,NordicTech,1,2,6200.0,-495.8981999999999,400.8101000000001,366.08,-180.0,refurbish,400.8101000000001
569,4,9,NordicTech,4,3,6200.0,2212.965248,2204.828132,366.08,-180.0,repair,2212.965248
570,5,13,NordicTech,5,5,6200.0,3709.0399999999995,2608.8175000000006,366.08,-180.0,repair,3709.0399999999995
571,2,20,ViksTek,1,2,3600.0,-661.809,23.61200000000015,162.24,-180.0,recycle,162.24
572,1,33,FjordLine,2,1,2400.0,-909.9955199999999,-468.6277,68.16,-180.0,recycle,68.16
573,3,22,NordicTech,3,3,6200.0,854.8828800000003,1519.9149500000003,366.08,-180.0,refurbish,1519.9149500000003
574,3,24,NordicTech,3,4,6200.0,1148.3921400000004,1631.7326000000003,366.08,-180.0,refurbish,1631.7326000000003
575,1,33,ElektroNor,1,1,4800.0,-896.4825599999999,-382.65610000000004,256.32,-180.0,recycle,256.32
576,1,37,ViksTek,2,2,3600.0,-879.12192,-388.1164,162.24,-180.0,recycle,162.24
577,5,15,ViksTek,4,5,3600.0,1701.8952,1283.3015,162.24,-180.0,repair,1701.8952
578,3,21,ElektroNor,3,2,4800.0,39.47136000000009,863.456,256.32,-180.0,refurbish,863.456
579,2,24,NordicTech,1,3,6200.0,-304.7696000000001,541.5591200000002,366.08,-180.0,refurbish,541.5591200000002
580,3,19,ElektroNor,3,3,4800.0,507.2582400000002,1098.5216,256.32,-180.0,refurbish,1098.5216
581,4,19,ElektroNor,5,4,4800.0,1815.4848,1670.9521999999997,256.32,-180.0,repair,1815.4848
582,5,6,ViksTek,5,4,3600.0,1853.7431999999994,1370.6312,162.24,-180.0,repair,1853.7431999999994
583,2,26,NordicTech,2,1,6200.0,-668.8776,246.78927500000015,366.08,-180.0,recycle,366.08
584,2,36,ElektroNor,2,2,4800.0,-592.8324,174.53120000000018,256.32,-180.0,recycle,256.32
585,1,33,NordicTech,2,1,6200.0,-881.46816,-315.4907875,366.08,-180.0,recycle,366.08
586,3,5,NordicTech,3,3,6200.0,1149.4752,1720.4686250000002,366.08,-180.0,refurbish,1720.4686250000002
587,1,39,NordicTech,1,1,6200.0,-890.0719200000001,-338.37623125,366.08,-180.0,recycle,366.08
588,4,15,ElektroNor,4,5,4800.0,1982.8704,1723.694,256.32,-180.0,repair,1982.8704
589,2,13,NordicTech,2,2,6200.0,-388.4127999999999,513.6134000000002,366.08,-180.0,refurbish,513.6134000000002
590,3,19,FjordLine,3,2,2400.0,-412.85567999999995,198.66200000000003,68.16,-180.0,refurbish,198.66200000000003
591,3,22,ViksTek,3,2,3600.0,-198.67115999999987,520.5740000000002,162.24,-180.0,refurbish,520.5740000000002
592,1,21,NordicTech,1,1,6200.0,-881.71488,-311.3623937499999,366.08,-180.0,recycle,366.08
593,4,11,ElektroNor,3,4,4800.0,1739.8982399999998,1660.4211199999997,256.32,-180.0,repair,1739.8982399999998
594,2,29,ElektroNor,2,1,4800.0,-731.6256000000001,59.22364999999999,256.32,-180.0,recycle,256.32
595,1,27,FjordLine,2,1,2400.0,-908.69088,-464.6263,68.16,-180.0,recycle,68.16
596,2,15,ViksTek,3,2,3600.0,-574.986,106.31300000000016,162.24,-180.0,recycle,162.24
597,1,28,ElektroNor,2,1,4800.0,-889.91184,-365.6794,256.32,-180.0,recycle,256.32
598,3,26,ElektroNor,3,3,4800.0,412.34496000000036,1033.6064,256.32,-180.0,refurbish,1033.6064
599,2,20,ViksTek,2,2,3600.0,-626.4659999999999,55.68800000000017,162.24,-180.0,recycle,162.24
600,5,8,NordicTech,4,5,6200.0,3775.557479999999,2631.8815999999997,366.08,-180.0,repair,3775.557479999999
601,3,25,ElektroNor,3,4,4800.0,680.1360000000002,1148.7199999999998,256.32,-180.0,refurbish,1148.7199999999998
602,4,13,ElektroNor,3,4,4800.0,1693.0579200000002,1636.7129599999998,256.32,-180.0,repair,1693.0579200000002
603,5,6,NordicTech,5,4,6200.0,3752.530999999999,2662.0213000000003,366.08,-180.0,repair,3752.530999999999
604,3,13,ElektroNor,3,3,4800.0,588.6124800000003,1154.1632000000002,256.32,-180.0,refurbish,1154.1632000000002
605,4,17,ElektroNor,3,4,4800.0,1599.3772800000002,1589.29664,256.32,-180.0,repair,1599.3772800000002
606,2,24,ViksTek,2,2,3600.0,-638.0292,41.56160000000011,162.24,-180.0,recycle,162.24
607,4,18,NordicTech,3,4,6200.0,2272.70688,2164.55909,366.08,-180.0,repair,2272.70688
608,4,11,NordicTech,4,5,6200.0,2930.9702399999996,2415.2909,366.08,-180.0,repair,2930.9702399999996
609,3,22,FjordLine,3,3,2400.0,-199.07903999999985,300.61940000000004,68.16,-180.0,refurbish,300.61940000000004
610,3,14,ElektroNor,3,3,4800.0,575.0534400000004,1144.8896000000002,256.32,-180.0,refurbish,1144.8896000000002
611,3,15,NordicTech,2,2,6200.0,240.21520000000015,1223.1950000000004,366.08,-180.0,refurbish,1223.1950000000004
612,2,28,ViksTek,2,1,3600.0,-777.0504,-86.45889999999997,162.24,-180.0,recycle,162.24
613,3,25,ViksTek,2,3,3600.0,-4.943999999999733,604.5575000000001,162.24,-180.0,refurbish,604.5575000000001
614,4,11,FjordLine,3,5,2400.0,540.8736000000001,639.6169999999998,68.16,-180.0,refurbish,639.6169999999998
615,2,18,NordicTech,2,3,6200.0,-177.40479999999994,644.0282600000003,366.08,-180.0,refurbish,644.0282600000003
616,5,13,NordicTech,4,5,6200.0,3574.465279999999,2548.23885,366.08,-180.0,repair,3574.465279999999
617,3,15,FjordLine,3,3,2400.0,-149.40479999999994,335.2505000000001,68.16,-180.0,refurbish,335.2505000000001
618,4,5,NordicTech,4,4,6200.0,2930.9702399999996,2448.57191,366.08,-180.0,repair,2930.9702399999996
619,3,23,NordicTech,3,4,6200.0,1168.9702800000002,1644.2992625000004,366.08,-180.0,refurbish,1644.2992625000004
620,4,11,NordicTech,4,4,6200.0,2737.9217279999993,2355.3850820000002,366.08,-180.0,repair,2737.9217279999993
621,2,14,FjordLine,2,3,2400.0,-608.1888,-53.29263999999996,68.16,-180.0,recycle,68.16
622,4,15,FjordLine,5,3,2400.0,320.3040000000001,568.85,68.16,-180.0,refurbish,568.85
623,2,33,NordicTech,1,2,6200.0,-538.4572000000001,345.3971000000001,366.08,-180.0,recycle,366.08
624,3,12,NordicTech,3,3,6200.0,1028.1724800000004,1637.8877000000002,366.08,-180.0,refurbish,1637.8877000000002
625,4,19,FjordLine,4,4,2400.0,461.30342399999995,596.2422559999999,68.16,-180.0,refurbish,596.2422559999999
626,3,8,NordicTech,3,3,6200.0,1097.4883200000002,1685.0768000000003,366.08,-180.0,refurbish,1685.0768000000003
627,4,12,NordicTech,5,4,6200.0,2814.368,2396.3972,366.08,-180.0,repair,2814.368
628,5,12,NordicTech,5,5,6200.0,3750.46,2625.87,366.08,-180.0,repair,3750.46
629,3,23,NordicTech,2,2,6200.0,155.10864000000018,1145.2190000000003,366.08,-180.0,refurbish,1145.2190000000003
630,3,20,ViksTek,3,3,3600.0,154.40640000000008,699.8810000000003,162.24,-180.0,refurbish,699.8810000000003
631,5,14,NordicTech,5,5,6200.0,3667.62,2591.7650000000003,366.08,-180.0,repair,3667.62
632,3,24,ElektroNor,4,3,4800.0,540.9995520000002,1100.24384,256.32,-180.0,refurbish,1100.24384
633,2,22,ElektroNor,1,1,4800.0,-742.3752,51.02780000000001,256.32,-180.0,recycle,256.32
634,2,26,NordicTech,2,1,6200.0,-668.8776,246.78927500000015,366.08,-180.0,recycle,366.08
635,5,6,FjordLine,5,5,2400.0,1077.7679999999996,802.2499999999999,68.16,-180.0,repair,1077.7679999999996
636,3,14,NordicTech,3,3,6200.0,993.5145600000003,1614.2931500000007,366.08,-180.0,refurbish,1614.2931500000007
637,2,22,ElektroNor,1,3,4800.0,-429.66719999999987,313.14704000000006,256.32,-180.0,refurbish,313.14704000000006
638,3,28,FjordLine,2,2,2400.0,-504.6511199999999,125.88800000000003,68.16,-180.0,refurbish,125.88800000000003
639,4,7,FjordLine,5,4,2400.0,662.7167999999998,696.6949999999998,68.16,-180.0,refurbish,696.6949999999998
640,4,14,ViksTek,5,4,3600.0,1256.6112000000003,1191.7616,162.24,-180.0,repair,1256.6112000000003
641,3,28,FjordLine,3,3,2400.0,-241.6569599999998,270.9356,68.16,-180.0,refurbish,270.9356
642,2,25,NordicTech,2,2,6200.0,-446.43999999999994,443.4350000000001,366.08,-180.0,refurbish,443.4350000000001
643,3,9,NordicTech,4,3,6200.0,1230.788608,1740.6901099999995,366.08,-180.0,refurbish,1740.6901099999995
644,3,18,ViksTek,2,2,3600.0,-249.50567999999984,491.2520000000002,162.24,-180.0,refurbish,491.2520000000002
645,4,5,NordicTech,3,4,6200.0,2661.8208,2360.599025,366.08,-180.0,repair,2661.8208
646,1,27,FjordLine,1,1,2400.0,-911.08992,-470.19257500000003,68.16,-180.0,recycle,68.16
647,4,14,ElektroNor,5,4,4800.0,1944.9888,1733.1331999999998,256.32,-180.0,repair,1944.9888
648,4,18,ElektroNor,4,4,4800.0,1761.7570560000001,1641.0100639999998,256.32,-180.0,repair,1761.7570560000001
649,4,12,NordicTech,4,4,6200.0,2705.7469759999994,2339.853944,366.08,-180.0,repair,2705.7469759999994
650,3,18,ElektroNor,2,3,4800.0,367.1481600000002,1024.9124,256.32,-180.0,refurbish,1024.9124
651,3,17,ElektroNor,2,3,4800.0,379.2710400000002,1033.7306000000003,256.32,-180.0,refurbish,1033.7306000000003
652,3,18,ElektroNor,3,3,4800.0,520.8172800000004,1107.7952,256.32,-180.0,refurbish,1107.7952
653,3,19,FjordLine,3,2,2400.0,-412.85567999999995,198.66200000000003,68.16,-180.0,refurbish,198.66200000000003
654,4,7,ElektroNor,3,4,4800.0,1833.57888,1707.8374399999998,256.32,-180.0,repair,1833.57888
655,3,21,NordicTech,3,4,6200.0,1210.1265600000002,1669.4325875000004,366.08,-180.0,refurbish,1669.4325875000004
656,3,18,NordicTech,4,2,6200.0,440.2845860000001,1342.9028000000003,366.08,-180.0,refurbish,1342.9028000000003
657,2,25,NordicTech,1,2,6200.0,-504.40999999999997,389.72750000000013,366.08,-180.0,refurbish,389.72750000000013
658,4,5,FjordLine,4,4,2400.0,645.0604800000001,687.2223199999996,68.16,-180.0,refurbish,687.2223199999996
659,5,14,ElektroNor,5,5,4800.0,2663.736,1911.47,256.32,-180.0,repair,2663.736
660,4,17,FjordLine,5,4,2400.0,527.7407999999999,630.5450000000001,68.16,-180.0,refurbish,630.5450000000001
661,3,20,FjordLine,3,3,2400.0,-184.88639999999987,310.5140000000002,68.16,-180.0,refurbish,310.5140000000002
662,1,31,ElektroNor,2,1,4800.0,-891.15168,-369.41755,256.32,-180.0,recycle,256.32
663,3,23,ElektroNor,4,3,4800.0,555.5639040000002,1109.79068,256.32,-180.0,refurbish,1109.79068
664,4,22,NordicTech,5,5,6200.0,2662.640000000001,2295.59,366.08,-180.0,repair,2662.640000000001
665,2,22,NordicTech,3,2,6200.0,-372.2240999999999,515.6078000000002,366.08,-180.0,refurbish,515.6078000000002
666,4,19,ElektroNor,4,3,4800.0,1315.558272,1493.5736479999998,256.32,-180.0,refurbish,1493.5736479999998
667,2,26,FjordLine,4,2,2400.0,-694.9066799999999,-118.46847999999997,68.16,-180.0,recycle,68.16
668,3,22,ElektroNor,4,3,4800.0,570.1282560000002,1119.3375199999998,256.32,-180.0,refurbish,1119.3375199999998
669,5,4,ElektroNor,5,5,4800.0,2987.4959999999996,2045.4199999999996,256.32,-180.0,repair,2987.4959999999996
670,2,25,ElektroNor,2,1,4800.0,-723.3599999999999,74.17624999999995,256.32,-180.0,recycle,256.32
671,3,39,NordicTech,2,3,6200.0,400.7571200000001,1224.6570500000003,366.08,-180.0,refurbish,1224.6570500000003
672,1,21,FjordLine,1,1,2400.0,-909.93216,-466.384225,68.16,-180.0,recycle,68.16
673,2,24,ElektroNor,3,2,4800.0,-502.04279999999994,271.5584000000001,256.32,-180.0,refurbish,271.5584000000001
674,4,16,ViksTek,5,5,3600.0,1330.224,1208.4800000000002,162.24,-180.0,repair,1330.224
675,5,14,FjordLine,5,5,2400.0,942.7919999999999,745.25,68.16,-180.0,repair,942.7919999999999
676,3,12,ElektroNor,3,3,4800.0,602.1715200000003,1163.4368,256.32,-180.0,refurbish,1163.4368
677,2,37,ViksTek,1,2,3600.0,-705.2304,-33.395799999999966,162.24,-180.0,recycle,162.24
678,4,11,NordicTech,5,4,6200.0,2847.5039999999995,2412.2291000000005,366.08,-180.0,repair,2847.5039999999995
679,3,15,ElektroNor,4,3,4800.0,672.0787200000001,1186.1654,256.32,-180.0,refurbish,1186.1654
680,3,19,NordicTech,3,3,6200.0,906.8697600000004,1555.3067750000002,366.08,-180.0,refurbish,1555.3067750000002
681,1,27,ElektroNor,1,1,4800.0,-894.29664,-375.5659,256.32,-180.0,recycle,256.32
682,5,6,NordicTech,5,5,6200.0,3998.979999999999,2728.1850000000004,366.08,-180.0,repair,3998.979999999999
683,3,9,ElektroNor,4,3,4800.0,759.464832,1243.4464399999997,256.32,-180.0,refurbish,1243.4464399999997
684,3,21,ElektroNor,2,2,4800.0,-63.214079999999996,792.572,256.32,-180.0,refurbish,792.572
685,1,24,ViksTek,1,1,3600.0,-901.85736,-420.15459999999996,162.24,-180.0,recycle,162.24
686,4,8,NordicTech,4,4,6200.0,2834.445984,2401.978496,366.08,-180.0,repair,2834.445984
687,4,14,ElektroNor,4,4,4800.0,1862.383488,1689.8234719999996,256.32,-180.0,repair,1862.383488
688,3,18,FjordLine,3,3,2400.0,-170.69375999999977,320.40860000000004,68.16,-180.0,refurbish,320.40860000000004
689,3,18,NordicTech,2,3,6200.0,725.7094400000003,1460.0471000000002,366.08,-180.0,refurbish,1460.0471000000002
690,1,22,ElektroNor,1,1,4800.0,-892.47504,-369.65739999999994,256.32,-180.0,recycle,256.32
691,5,14,NordicTech,5,5,6200.0,3667.62,2591.7650000000003,366.08,-180.0,repair,3667.62
692,5,0,ViksTek,5,4,3600.0,1994.1000000000001,1430.96,162.24,-180.0,repair,1994.1000000000001
693,1,27,FjordLine,2,2,2400.0,-890.93328,-438.00160000000005,68.16,-180.0,recycle,68.16
694,3,28,NordicTech,2,3,6200.0,570.9702400000003,1347.9566000000004,366.08,-180.0,refurbish,1347.9566000000004
695,3,19,ElektroNor,3,3,4800.0,507.2582400000002,1098.5216,256.32,-180.0,refurbish,1098.5216
696,2,13,ElektroNor,2,1,4800.0,-698.5632,119.03404999999995,256.32,-180.0,recycle,256.32
697,3,19,ElektroNor,4,3,4800.0,613.8213120000001,1147.9780399999997,256.32,-180.0,refurbish,1147.9780399999997
698,3,13,ElektroNor,3,3,4800.0,588.6124800000003,1154.1632000000002,256.32,-180.0,refurbish,1154.1632000000002
699,1,29,ViksTek,1,1,3600.0,-903.25056,-424.69566249999997,162.24,-180.0,recycle,162.24
700,1,21,FjordLine,1,2,2400.0,-893.2089599999999,-440.1652,68.16,-180.0,recycle,68.16
701,4,19,NordicTech,2,4,6200.0,1903.1340799999996,2013.3842900000004,366.08,-180.0,refurbish,2013.3842900000004
702,5,9,ViksTek,4,5,3600.0,1845.4531199999997,1343.7329,162.24,-180.0,repair,1845.4531199999997
703,2,20,FjordLine,2,2,2400.0,-720.7139999999999,-136.76799999999992,68.16,-180.0,recycle,68.16
704,3,16,ElektroNor,2,3,4800.0,391.3939200000002,1042.5488,256.32,-180.0,refurbish,1042.5488
705,5,2,ElektroNor,4,5,4800.0,2937.8284799999997,2022.5515999999998,256.32,-180.0,repair,2937.8284799999997
706,3,22,NordicTech,4,3,6200.0,988.6312640000001,1582.73738,366.08,-180.0,refurbish,1582.73738
707,2,22,ViksTek,1,2,3600.0,-666.9173999999999,16.90520000000012,162.24,-180.0,recycle,162.24
708,2,27,FjordLine,1,2,2400.0,-756.6576,-174.55719999999997,68.16,-180.0,recycle,68.16
709,2,24,ViksTek,1,3,3600.0,-554.7647999999999,98.72816000000014,162.24,-180.0,recycle,162.24
710,3,33,ViksTek,4,2,3600.0,-229.08475199999995,482.3204,162.24,-180.0,refurbish,482.3204
711,4,15,NordicTech,3,4,6200.0,2362.5024000000003,2209.7990750000004,366.08,-180.0,repair,2362.5024000000003
712,1,36,NordicTech,1,1,6200.0,-888.67908,-333.873925,366.08,-180.0,recycle,366.08
713,2,14,NordicTech,2,1,6200.0,-637.2264,303.80922500000014,366.08,-180.0,recycle,366.08
714,3,13,FjordLine,3,3,2400.0,-135.2121599999998,345.1451000000001,68.16,-180.0,refurbish,345.1451000000001
715,1,26,ViksTek,2,1,3600.0,-898.77936,-413.57334999999995,162.24,-180.0,recycle,162.24
716,3,21,ViksTek,3,3,3600.0,144.07872000000006,692.7705500000003,162.24,-180.0,refurbish,692.7705500000003
717,2,20,NordicTech,2,2,6200.0,-422.26199999999994,472.67600000000033,366.08,-180.0,refurbish,472.67600000000033
718,4,12,ViksTek,4,5,3600.0,1346.77824,1213.8584,162.24,-180.0,repair,1346.77824
719,2,17,ElektroNor,1,4,4800.0,-307.01279999999997,398.12036,256.32,-180.0,refurbish,398.12036
720,5,1,NordicTech,5,5,6200.0,4206.079999999999,2813.4475,366.08,-180.0,repair,4206.079999999999
721,3,20,NordicTech,3,4,6200.0,1230.7047000000002,1681.99925,366.08,-180.0,refurbish,1681.99925
722,5,5,NordicTech,4,5,6200.0,3896.2127999999993,2682.0672499999996,366.08,-180.0,repair,3896.2127999999993
723,3,22,ElektroNor,4,4,4800.0,851.4023040000002,1230.16388,256.32,-180.0,refurbish,1230.16388
724,1,32,NordicTech,1,2,6200.0,-850.84026,-269.68719999999996,366.08,-180.0,recycle,366.08
725,5,4,NordicTech,5,5,6200.0,4081.8199999999993,2762.29,366.08,-180.0,repair,4081.8199999999993
726,3,22,ViksTek,3,4,3600.0,333.2043600000002,768.2031500000002,162.24,-180.0,refurbish,768.2031500000002
727,3,24,FjordLine,2,4,2400.0,-165.0098399999999,304.8224,68.16,-180.0,refurbish,304.8224
728,3,20,ViksTek,4,2,3600.0,-130.04237999999992,565.0160000000001,162.24,-180.0,refurbish,565.0160000000001
729,3,18,NordicTech,3,3,6200.0,924.1987200000003,1567.1040500000004,366.08,-180.0,refurbish,1567.1040500000004
730,3,26,ViksTek,3,3,3600.0,92.44032000000017,657.2183000000001,162.24,-180.0,refurbish,657.2183000000001
731,3,14,NordicTech,2,3,6200.0,787.6051200000004,1504.8833000000004,366.08,-180.0,refurbish,1504.8833000000004
732,3,20,ViksTek,4,2,3600.0,-130.04237999999992,565.0160000000001,162.24,-180.0,refurbish,565.0160000000001
733,4,17,NordicTech,4,4,6200.0,2544.873216,2262.1982540000004,366.08,-180.0,repair,2544.873216
734,3,25,ElektroNor,3,3,4800.0,425.90400000000034,1042.8799999999999,256.32,-180.0,refurbish,1042.8799999999999
735,4,26,ElektroNor,4,5,4800.0,1691.5833600000003,1586.7176,256.32,-180.0,repair,1691.5833600000003
736,2,29,NordicTech,1,2,6200.0,-521.4336,367.56230000000016,366.08,-180.0,refurbish,367.56230000000016
737,3,16,ElektroNor,3,4,4800.0,825.0482400000001,1237.6255999999998,256.32,-180.0,refurbish,1237.6255999999998
